mpid,asr_breaking,eps_electronic,eps_total,last phdos peak,structure,formula
mp-8311,1.1006384449136275,18.796236237176632,21.678804884290265,494.58573978392684,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.75190773, 0.0, -2.12011983], [-0.94591653, 4.65680888, -2.12011983], [-0.00143669, -0.00175785, 6.3821584]], 'a': 5.2034157212347525, 'b': 5.203415716635883, 'c': 6.3821588037908725, 'alpha': 114.05750143924988, 'beta': 114.05750148399437, 'gamma': 89.99999995192657, 'volume': 141.19361586829132}, 'sites': [{'species': [{'element': 'Si', 'occu': 1}], 'abc': [0.25, 0.75, 0.5], 'xyz': [0.47782119, 3.491727735, 1.0709593699999997], 'label': 'Si'}, {'species': [{'element': 'Si', 'occu': 1}], 'abc': [0.5, 0.5, 0.0], 'xyz': [1.9029956000000001, 2.32840444, -2.12011983], 'label': 'Si'}, {'species': [{'element': 'Si', 'occu': 1}], 'abc': [0.75, 0.25, 0.5], 'xyz': [3.32673332, 1.1633232949999999, 1.0709593699999997], 'label': 'Si'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.63956356, 0.12312881, 0.76269236], 'xyz': [2.9215816954054015, 0.5720466370268068, 3.250624234163126], 'label': 'P'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.12312881, 0.63956356, 0.76269236], 'xyz': [-0.02097275185163387, 2.9769845667673867, 3.250624234163126], 'label': 'P'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.87687119, 0.87687119, 0.23730764], 'xyz': [3.3370230951602164, 4.0830043929731925, -2.20360904853922], 'label': 'P'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.36043644, 0.36043644, 0.23730764], 'xyz': [1.3714769812860166, 1.6780664632326132, -0.01380193978703459], 'label': 'P'}, {'species': [{'element': 'Ni', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Ni'}]}",Si3NiP4
mp-8335,3.454478944808794,4.553791237257894,41.03038440507317,726.5857213627112,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.07474217, 0.0, -1.2045735], [-0.35609549, 4.05915259, -1.2045735], [-0.0146308, -0.01597051, 7.44466298]], 'a': 4.249061198532984, 'b': 4.24906119793588, 'c': 7.444694486900103, 'alpha': 106.58127271450842, 'beta': 106.58127264144137, 'gamma': 89.9999999769845, 'volume': 122.97795051172957}, 'sites': [{'species': [{'element': 'O', 'occu': 1}], 'abc': [0.84254386, 0.84254386, 0.68508772], 'xyz': [3.123099546329609, 3.4090728912244606, 3.070435174449185], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.15745614, 0.15745614, 0.31491228], 'xyz': [0.5809163336703912, 0.6341091887755398, 1.9650808055508147], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.0, 0.5, 0.0], 'xyz': [-0.178047745, 2.029576295, -0.60228675], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.5, 0.0, 0.0], 'xyz': [2.037371085, 0.0, -0.60228675], 'label': 'O'}, {'species': [{'element': 'Zr', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Zr'}, {'species': [{'element': 'Ba', 'occu': 1}], 'abc': [0.64700838, 0.64700838, 0.29401676], 'xyz': [2.4016938638069707, 2.621610143822957, 0.6301173910196849], 'label': 'Ba'}, {'species': [{'element': 'Ba', 'occu': 1}], 'abc': [0.35299162, 0.35299162, 0.70598324], 'xyz': [1.3023220161930298, 1.4215719361770434, 4.405398588980315], 'label': 'Ba'}]}",Ba2ZrO4
mp-8361,1.884757382632204,6.1174771892261255,10.030689142288,166.585765827715,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[5.10411592, 0.0, 0.0], [0.0, 6.32335126, 0.0], [0.0, 0.0, 11.82244512]], 'a': 5.10411592, 'b': 6.32335126, 'c': 11.82244512, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 381.5708093330295}, 'sites': [{'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.0, 0.364709, 0.40464075], 'xyz': [0.0, 2.30618311468334, 4.78384306019064], 'label': 'Te'}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.0, 0.635291, 0.59535925], 'xyz': [0.0, 4.01716814531666, 7.038602059809359], 'label': 'Te'}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.0, 0.864709, 0.09535925], 'xyz': [0.0, 5.4678587446833395, 1.12737949980936], 'label': 'Te'}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.0, 0.135291, 0.90464075], 'xyz': [0.0, 0.8554925153166599, 10.69506562019064], 'label': 'Te'}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.5, 0.82200021, 0.36420582], 'xyz': [2.55205796, 5.197796063623764, 4.305803319334598], 'label': 'Cs'}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.5, 0.17799979, 0.63579418], 'xyz': [2.55205796, 1.1255551963762354, 7.516641800665401], 'label': 'Cs'}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.5, 0.32200021, 0.13579418], 'xyz': [2.55205796, 2.036120433623765, 1.6054192406654013], 'label': 'Cs'}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.5, 0.67799979, 0.86420582], 'xyz': [2.55205796, 4.287230826376235, 10.217025879334598], 'label': 'Cs'}]}",CsTe
mp-8377,10.47276672829776,5.7244374776781335,18.527152243205915,731.5857209657021,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.47124676, 0.0, 0.0], [0.0, 5.1088532, 0.0], [0.0, 0.0, 8.798003]], 'a': 4.47124676, 'b': 5.1088532, 'c': 8.798003, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 200.97228383897186}, 'sites': [{'species': [{'element': 'O', 'occu': 1}], 'abc': [0.78055042, 0.1414427, 0.53988658], 'xyz': [3.4900335364416386, 0.7226099905116401, 4.74992375049974], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.28055042, 0.3585573, 0.46011342], 'xyz': [1.2544101564416392, 1.8318166094883603, 4.04807924950026], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.21944958, 0.6414427, 0.96011342], 'xyz': [0.9812132235583607, 3.2770365905116403, 8.447080749500259], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.71944958, 0.8585573, 0.03988658], 'xyz': [3.216836603558361, 4.38624320948836, 0.35092225049973996], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.16192092, 0.75902246, 0.28162106], 'xyz': [0.7239883889262191, 3.8777343236428723, 2.4777029307431797], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.66192092, 0.74097754, 0.71837894], 'xyz': [2.959611768926219, 3.7855454763571283, 6.32030006925682], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.83807908, 0.25902246, 0.21837894], 'xyz': [3.7472583710737806, 1.323307723642872, 1.9212985692568199], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.33807908, 0.24097754, 0.78162106], 'xyz': [1.5116349910737805, 1.2311188763571281, 6.876704430743179], 'label': 'O'}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.38207968, 0.04133034, 0.60328321], 'xyz': [1.7083725312618365, 0.21115063976608803, 5.307687491429629], 'label': 'Te'}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.88207968, 0.45866966, 0.39671679], 'xyz': [3.943995911261837, 2.343275960233912, 3.4903155085703697], 'label': 'Te'}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.61792032, 0.54133034, 0.89671679], 'xyz': [2.7628742287381627, 2.7655772397660883, 7.88931700857037], 'label': 'Te'}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.11792032, 0.95866966, 0.10328321], 'xyz': [0.5272508487381632, 4.897702560233912, 0.9086859914296299], 'label': 'Te'}]}",TeO2
mp-8399,1.4266475345197898,2.7036442561097282,9.683037217559864,436.58574438923085,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.56285455, 0.0, 0.0], [0.0, 4.56285455, 0.0], [0.0, 0.0, 4.56285455]], 'a': 4.56285455, 'b': 4.56285455, 'c': 4.56285455, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 94.99699660677419}, 'sites': [{'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Cs', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'Cd', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.281427275, 2.281427275, 2.281427275], 'label': 'Cd', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.0, 0.5, 0.5], 'xyz': [0.0, 2.281427275, 2.281427275], 'label': 'F', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.5, 0.5, 0.0], 'xyz': [2.281427275, 2.281427275, 0.0], 'label': 'F', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.5, 0.0, 0.5], 'xyz': [2.281427275, 0.0, 2.281427275], 'label': 'F', 'properties': {'magmom': 0.0}}]}",CsCdF3
mp-8402,28.71867904397393,2.250405905217092,6.38294902916618,459.58574256298965,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.12822878, 0.0, 0.0], [0.0, 4.12822878, 0.0], [0.0, 0.0, 4.12822878]], 'a': 4.12822878, 'b': 4.12822878, 'c': 4.12822878, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 70.35440129734866}, 'sites': [{'species': [{'element': 'F', 'occu': 1}], 'abc': [0.0, 0.5, 0.5], 'xyz': [0.0, 2.06411439, 2.06411439], 'label': 'F'}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.5, 0.0, 0.5], 'xyz': [2.06411439, 0.0, 2.06411439], 'label': 'F'}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.5, 0.5, 0.0], 'xyz': [2.06411439, 2.06411439, 0.0], 'label': 'F'}, {'species': [{'element': 'Mg', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.06411439, 2.06411439, 2.06411439], 'label': 'Mg'}, {'species': [{'element': 'Rb', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Rb'}]}",RbMgF3
mp-8405,0.6188272941589665,17.648230215630086,32.2082514897999,384.58574851812415,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.64643446, 0.0, 0.0], [-2.32321723, 4.02393028, 0.0], [0.0, 0.0, 7.4543224]], 'a': 4.64643446, 'b': 4.64643446053743, 'c': 7.4543224, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.99999999617384, 'volume': 139.3729315692995}, 'sites': [{'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.0, 0.0, 0.5], 'xyz': [0.0, 0.0, 3.7271612], 'label': 'Li', 'properties': {'magmom': 0.6}}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.66666667, 0.33333333, 0.35695585], 'xyz': [2.323217253232172, 1.3413100799202324, 2.66086398846604], 'label': 'Li', 'properties': {'magmom': 0.6}}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.33333333, 0.66666667, 0.64304415], 'xyz': [-2.3232172484974866e-08, 2.682620200079768, 4.79345841153396], 'label': 'Li', 'properties': {'magmom': 0.6}}, {'species': [{'element': 'Sb', 'occu': 1}], 'abc': [0.33333333, 0.66666667, 0.25764988], 'xyz': [-2.3232172484974866e-08, 2.682620200079768, 1.9206052718413118], 'label': 'Sb', 'properties': {'magmom': 0.6}}, {'species': [{'element': 'Sb', 'occu': 1}], 'abc': [0.66666667, 0.33333333, 0.74235012], 'xyz': [2.323217253232172, 1.3413100799202324, 5.533717128158687], 'label': 'Sb', 'properties': {'magmom': 0.6}}, {'species': [{'element': 'La', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'La', 'properties': {'magmom': 0.6}}]}",Li3LaSb2
mp-8407,0.8722744997633637,13.380332791378072,31.929300574888515,456.5857428011951,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.23658683, 0.0, 0.0], [-2.11829341, 3.66899182, 0.0], [0.0, 0.0, 6.87905286]], 'a': 4.23658683, 'b': 4.236586827397303, 'c': 6.87905286, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.99999994224108, 'volume': 106.92801433059348}, 'sites': [{'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.0, 0.0, 0.5], 'xyz': [0.0, 0.0, 3.43952643], 'label': 'Li'}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.66666667, 0.33333333, 0.36159494], 'xyz': [2.118293437849601, 1.2229972611033606, 2.4874307061685283], 'label': 'Li'}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.33333333, 0.66666667, 0.63840506], 'xyz': [-1.7849600908448338e-08, 2.4459945588966394, 4.391622153831471], 'label': 'Li'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.33333333, 0.66666667, 0.26138751], 'xyz': [-1.7849600908448338e-08, 2.4459945588966394, 1.7980984982337784], 'label': 'P'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.66666667, 0.33333333, 0.73861249], 'xyz': [2.118293437849601, 1.2229972611033606, 5.080954361766221], 'label': 'P'}, {'species': [{'element': 'La', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'La'}]}",Li3LaP2
mp-8409,7.286464874465595,3.617447019386845,14.288249822039099,496.5857396251232,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[3.37593274, 0.00684791, 5.64973269], [1.56458895, 2.99149296, 5.64973269], [0.01128366, 0.00684791, 6.58151001]], 'a': 6.581523245216863, 'b': 6.581523241670297, 'c': 6.581523245160239, 'alpha': 30.761694669919596, 'beta': 30.76169470424413, 'gamma': 30.761694705425032, 'volume': 66.13632537256666}, 'sites': [{'species': [{'element': 'O', 'occu': 1}], 'abc': [0.22868178, 0.22868178, 0.22868178], 'xyz': [1.1323876616515232, 0.6872319194464285, 4.089053280321394], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.77131822, 0.77131822, 0.77131822], 'xyz': [3.8194176883484774, 2.317956860553572, 13.791922109678605], 'label': 'O'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'K'}, {'species': [{'element': 'Y', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.4759026750000004, 1.5025943899999998, 8.940487695], 'label': 'Y'}]}",KYO2
mp-841,21.80954663621236,3.173981401420236,9.31464367065494,800.5857154869783,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[3.18036198, 0.0, 0.0], [-1.59018099, 2.75427427, 0.0], [0.0, 0.0, 7.70352187]], 'a': 3.18036198, 'b': 3.18036198180984, 'c': 7.70352187, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.9999999811754, 'volume': 67.47968674947492}, 'sites': [{'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Li'}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.0, 0.0, 0.5], 'xyz': [0.0, 0.0, 3.851760935], 'label': 'Li'}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.33333333, 0.66666667, 0.25], 'xyz': [-1.5901809868879013e-08, 1.8361828558475808, 1.9258804675], 'label': 'Li'}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.66666667, 0.33333333, 0.75], 'xyz': [1.5901810059018098, 0.918091414152419, 5.7776414025000005], 'label': 'Li'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.33333333, 0.66666667, 0.64931027], 'xyz': [-1.5901809868879013e-08, 1.8361828558475808, 5.001975865360605], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.66666667, 0.33333333, 0.14931027], 'xyz': [1.5901810059018098, 0.918091414152419, 1.1502149303606048], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.66666667, 0.33333333, 0.35068973], 'xyz': [1.5901810059018098, 0.918091414152419, 2.701546004639395], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.33333333, 0.66666667, 0.85068973], 'xyz': [-1.5901809868879013e-08, 1.8361828558475808, 6.553306939639396], 'label': 'O'}]}",Li2O2
mp-8411,28.780091935053743,10.850059989341693,17.83762790547821,243.5857597137769,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[5.70619762, 0.0, 0.0], [0.0, 5.70159794, -1.03384151], [0.0, -0.01591645, 5.79454865]], 'a': 5.70619762, 'b': 5.794570504982342, 'c': 5.7945705095889055, 'alpha': 100.43486341686149, 'beta': 90.0, 'gamma': 90.0, 'volume': 188.42852603234422}, 'sites': [{'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.25135414, 0.67499846, 0.03080498], 'xyz': [1.434276395445147, 3.8480795231152514, -0.5193404718617975], 'label': 'Na'}, {'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.75135414, 0.32500154, 0.96919502], 'xyz': [4.287375205445147, 1.8376019668847485, 5.280047611861798], 'label': 'Na'}, {'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.24864586, 0.03080498, 0.67499846], 'xyz': [1.4188224145548531, 0.1648940312710742, 3.8794639481063595], 'label': 'Na'}, {'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.74864586, 0.96919502, 0.32500154], 'xyz': [4.271921224554854, 5.520787458728925, 0.8812431918936408], 'label': 'Na'}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.75, 0.78797889, 0.78797889], 'xyz': [4.279648215, 4.480196989383746, 3.7513367277922742], 'label': 'As'}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.25, 0.21202111, 0.21202111], 'xyz': [1.426549405, 1.205484500616254, 1.0093704122077254], 'label': 'As'}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.5, 0.50044989, 0.49955011], 'xyz': [2.85309881, 2.845412997548917, 2.377281545550918], 'label': 'Ag'}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.0, 0.49955011, 0.50044989], 'xyz': [0.0, 2.8402684924510826, 2.3834255944490823], 'label': 'Ag'}]}",Na2AgAs
mp-8426,1.196919331500802,3.358042273723384,6.148339225231407,125.58576908318848,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.75033571, 0.0, 2.7426076], [1.58344524, 4.47865945, 2.7426076], [0.0, 0.0, 5.4852152]], 'a': 5.485215201364388, 'b': 5.485215195845166, 'c': 5.4852152, 'alpha': 59.99999997494341, 'beta': 60.00000000822821, 'gamma': 59.999999937382356, 'volume': 116.69869892092743}, 'sites': [{'species': [{'element': 'K', 'occu': 1}], 'abc': [0.75, 0.75, 0.75], 'xyz': [4.7503357125, 3.3589945875000002, 8.2278228], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.25, 0.25, 0.25], 'xyz': [1.5834452374999999, 1.1196648625, 2.7426076], 'label': 'K'}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Se'}]}",K2Se
mp-8430,1.253415557737356,3.744285345050541,8.214710854655907,399.5857473270973,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.33422723, 0.0, 0.0], [0.0, 4.33422723, 0.0], [0.0, 0.0, 7.02727304]], 'a': 4.33422723, 'b': 4.33422723, 'c': 7.02727304, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 132.01101816224067}, 'sites': [{'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.25, 0.75, 0.0], 'xyz': [1.0835568075, 3.2506704225, 0.0], 'label': 'Li'}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.75, 0.25, 0.0], 'xyz': [3.2506704225, 1.0835568075, 0.0], 'label': 'Li'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.25, 0.25, 0.18774629], 'xyz': [1.0835568075, 1.0835568075, 1.3193444420770217], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.75, 0.75, 0.81225371], 'xyz': [3.2506704225, 3.2506704225, 5.707928597922979], 'label': 'S'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.25, 0.25, 0.65989879], 'xyz': [1.0835568075, 1.0835568075, 4.637288976095621], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.75, 0.75, 0.34010121], 'xyz': [3.2506704225, 3.2506704225, 2.3899840639043783], 'label': 'K'}]}",KLiS
mp-8446,3.713230781645596,6.530477125645603,11.387182495325506,356.58575074137434,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[5.78554009, 0.0, 0.0], [0.0, 5.94726913, -1.72694815], [0.0, -0.00692306, 6.19292436]], 'a': 5.78554009, 'b': 6.192928226407874, 'c': 6.192928229637509, 'alpha': 106.25611473683176, 'beta': 90.0, 'gamma': 90.0, 'volume': 213.01798631843792}, 'sites': [{'species': [{'element': 'P', 'occu': 1}], 'abc': [0.75, 0.7321079, 0.7321079], 'xyz': [4.3391550675, 4.348974286580953, 3.269576464553059], 'label': 'P'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.25, 0.2678921, 0.2678921], 'xyz': [1.4463850225, 1.5913717834190468, 1.196399745446941], 'label': 'P'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.75, 0.31387521, 0.97528916], 'xyz': [4.3391550675, 1.8599483617332375, 5.497845783767576], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.75, 0.97528916, 0.31387521], 'xyz': [4.3391550675, 5.798134137180288, 0.25953162343206193], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.25, 0.68612479, 0.02471084], 'xyz': [1.4463850225, 4.080397708266762, -1.031869573767576], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.25, 0.02471084, 0.68612479], 'xyz': [1.4463850225, 0.14221193281971178, 4.206444586567939], 'label': 'K'}, {'species': [{'element': 'Cu', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.892770045, 2.9701730349999997, 2.232988105], 'label': 'Cu'}, {'species': [{'element': 'Cu', 'occu': 1}], 'abc': [0.0, 0.5, 0.5], 'xyz': [0.0, 2.9701730349999997, 2.232988105], 'label': 'Cu'}]}",K2CuP
mp-8452,42.111024747787006,3.994008852657344,9.538524397368537,455.58574288059685,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.04041576, 0.0, 0.0], [0.0, 4.04041576, 0.0], [0.0, 0.0, 6.54949652]], 'a': 4.04041576, 'b': 4.04041576, 'c': 6.54949652, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 106.92026552383334}, 'sites': [{'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.25, 0.75, 0.0], 'xyz': [1.01010394, 3.03031182, 0.0], 'label': 'Li'}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.75, 0.25, 0.0], 'xyz': [3.03031182, 1.01010394, 0.0], 'label': 'Li'}, {'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.25, 0.25, 0.64847842], 'xyz': [1.01010394, 1.01010394, 4.247207155085098], 'label': 'Na'}, {'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.75, 0.75, 0.35152158], 'xyz': [3.03031182, 3.03031182, 2.3022893649149014], 'label': 'Na'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.25, 0.25, 0.21645185], 'xyz': [1.01010394, 1.01010394, 1.417650638322562], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.75, 0.75, 0.78354815], 'xyz': [3.03031182, 3.03031182, 5.131845881677438], 'label': 'S'}]}",NaLiS
