formula,system,processing,phase,gfa
Fe15.478000Ti22.577000Nb61.945000,FeTiNb,sputtering,CR,0
Fe15.258000Ti21.189000Nb63.553000,FeTiNb,sputtering,CR,0
Fe15.018000Ti19.861000Nb65.121000,FeTiNb,sputtering,CR,0
Fe14.759000Ti18.593000Nb66.648000,FeTiNb,sputtering,CR,0
Fe14.483000Ti17.386000Nb68.132000,FeTiNb,sputtering,CR,0
Fe14.192000Ti16.238000Nb69.571000,FeTiNb,sputtering,CR,0
Fe13.887000Ti15.148000Nb70.965000,FeTiNb,sputtering,CR,0
Fe13.570000Ti14.117000Nb72.313000,FeTiNb,sputtering,CR,0
Fe13.242000Ti13.142000Nb73.616000,FeTiNb,sputtering,CR,0
Fe12.906000Ti12.221000Nb74.873000,FeTiNb,sputtering,CR,0
Fe12.562000Ti11.354000Nb76.084000,FeTiNb,sputtering,CR,0
Fe12.212000Ti10.538000Nb77.251000,FeTiNb,sputtering,CR,0
Fe18.064000Ti38.765000Nb43.171000,FeTiNb,sputtering,CR,0
Fe18.145000Ti36.893000Nb44.963000,FeTiNb,sputtering,CR,0
Fe18.188000Ti35.063000Nb46.748000,FeTiNb,sputtering,CR,0
Fe18.196000Ti33.280000Nb48.524000,FeTiNb,sputtering,CR,0
Fe18.169000Ti31.545000Nb50.286000,FeTiNb,sputtering,CR,0
Fe18.108000Ti29.860000Nb52.032000,FeTiNb,sputtering,CR,0
Fe18.014000Ti28.228000Nb53.758000,FeTiNb,sputtering,CR,0
Fe17.889000Ti26.649000Nb55.462000,FeTiNb,sputtering,CR,0
Fe17.735000Ti25.126000Nb57.139000,FeTiNb,sputtering,CR,0
Fe17.552000Ti23.659000Nb58.788000,FeTiNb,sputtering,CR,0
Fe17.344000Ti22.250000Nb60.406000,FeTiNb,sputtering,CR,0
Fe17.111000Ti20.899000Nb61.990000,FeTiNb,sputtering,CR,0
Fe16.855000Ti19.606000Nb63.539000,FeTiNb,sputtering,CR,0
Fe16.578000Ti18.372000Nb65.050000,FeTiNb,sputtering,CR,0
Fe16.282000Ti17.195000Nb66.522000,FeTiNb,sputtering,CR,0
Fe15.969000Ti16.077000Nb67.954000,FeTiNb,sputtering,CR,0
Fe15.641000Ti15.014000Nb69.345000,FeTiNb,sputtering,CR,0
Fe15.298000Ti14.008000Nb70.694000,FeTiNb,sputtering,CR,0
Fe14.943000Ti13.056000Nb72.001000,FeTiNb,sputtering,CR,0
Fe14.578000Ti12.156000Nb73.266000,FeTiNb,sputtering,CR,0
Fe14.204000Ti11.307000Nb74.489000,FeTiNb,sputtering,CR,0
Fe13.822000Ti10.508000Nb75.670000,FeTiNb,sputtering,CR,0
Fe13.434000Ti9.756000Nb76.810000,FeTiNb,sputtering,CR,0
Fe20.084000Ti37.923000Nb41.992000,FeTiNb,sputtering,CR,0
Fe20.180000Ti36.096000Nb43.724000,FeTiNb,sputtering,CR,0
Fe20.236000Ti34.312000Nb45.452000,FeTiNb,sputtering,CR,0
Fe20.253000Ti32.575000Nb47.171000,FeTiNb,sputtering,CR,0
Fe20.232000Ti30.887000Nb48.880000,FeTiNb,sputtering,CR,0
Fe20.175000Ti29.249000Nb50.576000,FeTiNb,sputtering,CR,0
Fe20.082000Ti27.664000Nb52.254000,FeTiNb,sputtering,CR,0
Fe19.955000Ti26.131000Nb53.914000,FeTiNb,sputtering,CR,0
Fe19.796000Ti24.653000Nb55.551000,FeTiNb,sputtering,CR,0
Fe19.607000Ti23.230000Nb57.163000,FeTiNb,sputtering,CR,0
Fe19.388000Ti21.863000Nb58.748000,FeTiNb,sputtering,CR,0
Fe19.143000Ti20.553000Nb60.304000,FeTiNb,sputtering,CR,0
Fe18.872000Ti19.299000Nb61.829000,FeTiNb,sputtering,CR,0
Fe18.579000Ti18.101000Nb63.320000,FeTiNb,sputtering,CR,0
Fe18.263000Ti16.960000Nb64.777000,FeTiNb,sputtering,CR,0
Fe17.929000Ti15.874000Nb66.198000,FeTiNb,sputtering,CR,0
Fe17.576000Ti14.842000Nb67.582000,FeTiNb,sputtering,CR,0
Fe17.209000Ti13.863000Nb68.928000,FeTiNb,sputtering,CR,0
Fe16.827000Ti12.936000Nb70.237000,FeTiNb,sputtering,CR,0
Fe16.432000Ti12.060000Nb71.507000,FeTiNb,sputtering,CR,0
Fe16.027000Ti11.233000Nb72.740000,FeTiNb,sputtering,CR,0
Fe15.613000Ti10.453000Nb73.934000,FeTiNb,sputtering,CR,0
Fe15.192000Ti9.718000Nb75.090000,FeTiNb,sputtering,CR,0
Fe22.283000Ti36.972000Nb40.745000,FeTiNb,sputtering,CR,0
Fe22.394000Ti35.194000Nb42.412000,FeTiNb,sputtering,CR,0
Fe22.462000Ti33.462000Nb44.076000,FeTiNb,sputtering,CR,0
Fe22.489000Ti31.777000Nb45.734000,FeTiNb,sputtering,CR,0
Fe22.475000Ti30.140000Nb47.384000,FeTiNb,sputtering,CR,0
Fe22.422000Ti28.554000Nb49.024000,FeTiNb,sputtering,CR,0
Fe22.331000Ti27.020000Nb50.650000,FeTiNb,sputtering,CR,0
Fe22.203000Ti25.537000Nb52.260000,FeTiNb,sputtering,CR,0
Fe22.040000Ti24.109000Nb53.851000,FeTiNb,sputtering,CR,0
Fe21.844000Ti22.734000Nb55.422000,FeTiNb,sputtering,CR,0
Fe21.617000Ti21.414000Nb56.969000,FeTiNb,sputtering,CR,0
Fe21.361000Ti20.148000Nb58.492000,FeTiNb,sputtering,CR,0
Fe21.076000Ti18.936000Nb59.987000,FeTiNb,sputtering,CR,0
Fe20.766000Ti17.779000Nb61.454000,FeTiNb,sputtering,CR,0
Fe20.433000Ti16.676000Nb62.891000,FeTiNb,sputtering,CR,0
Fe20.077000Ti15.626000Nb64.297000,FeTiNb,sputtering,CR,0
Fe19.702000Ti14.627000Nb65.671000,FeTiNb,sputtering,CR,0
Fe19.309000Ti13.679000Nb67.011000,FeTiNb,sputtering,CR,0
Fe18.901000Ti12.781000Nb68.318000,FeTiNb,sputtering,CR,0
Fe18.478000Ti11.931000Nb69.591000,FeTiNb,sputtering,CR,0
Fe18.043000Ti11.128000Nb70.829000,FeTiNb,sputtering,CR,0
Fe17.597000Ti10.370000Nb72.034000,FeTiNb,sputtering,CR,0
Fe17.142000Ti9.654000Nb73.204000,FeTiNb,sputtering,CR,0
Fe24.662000Ti35.912000Nb39.426000,FeTiNb,sputtering,CR,0
Fe24.788000Ti34.190000Nb41.022000,FeTiNb,sputtering,CR,0
Fe24.869000Ti32.513000Nb42.618000,FeTiNb,sputtering,CR,0
Fe24.906000Ti30.885000Nb44.210000,FeTiNb,sputtering,CR,0
Fe24.899000Ti29.305000Nb45.796000,FeTiNb,sputtering,CR,0
Fe24.851000Ti27.775000Nb47.374000,FeTiNb,sputtering,CR,0
Fe24.762000Ti26.296000Nb48.942000,FeTiNb,sputtering,CR,0
Fe24.634000Ti24.868000Nb50.498000,FeTiNb,sputtering,CR,0
Fe24.469000Ti23.493000Nb52.038000,FeTiNb,sputtering,CR,0
Fe24.268000Ti22.170000Nb53.562000,FeTiNb,sputtering,CR,0
Fe24.033000Ti20.900000Nb55.067000,FeTiNb,sputtering,CR,0
Fe23.766000Ti19.682000Nb56.551000,FeTiNb,sputtering,CR,0
Fe23.470000Ti18.517000Nb58.013000,FeTiNb,sputtering,CR,0
Fe23.145000Ti17.404000Nb59.452000,FeTiNb,sputtering,CR,0
Fe22.794000Ti16.342000Nb60.864000,FeTiNb,sputtering,CR,0
Fe22.420000Ti15.330000Nb62.251000,FeTiNb,sputtering,CR,0
Fe22.023000Ti14.368000Nb63.609000,FeTiNb,sputtering,CR,0
Fe21.607000Ti13.454000Nb64.939000,FeTiNb,sputtering,CR,0
Fe21.172000Ti12.587000Nb66.240000,FeTiNb,sputtering,CR,0
Fe20.722000Ti11.766000Nb67.512000,FeTiNb,sputtering,CR,0
Fe20.257000Ti10.990000Nb68.754000,FeTiNb,sputtering,CR,0
Fe19.780000Ti10.255000Nb69.965000,FeTiNb,sputtering,CR,0
Fe19.292000Ti9.562000Nb71.146000,FeTiNb,sputtering,CR,0
Fe27.221000Ti34.747000Nb38.032000,FeTiNb,sputtering,CR,0
Fe27.362000Ti33.084000Nb39.554000,FeTiNb,sputtering,CR,0
Fe27.455000Ti31.469000Nb41.076000,FeTiNb,sputtering,CR,0
Fe27.502000Ti29.901000Nb42.597000,FeTiNb,sputtering,CR,0
Fe27.503000Ti28.382000Nb44.115000,FeTiNb,sputtering,CR,0
Fe27.461000Ti26.912000Nb45.627000,FeTiNb,sputtering,CR,0
Fe27.375000Ti25.493000Nb47.132000,FeTiNb,sputtering,CR,0
Fe27.248000Ti24.124000Nb48.629000,FeTiNb,sputtering,CR,0
Fe27.081000Ti22.805000Nb50.114000,FeTiNb,sputtering,CR,0
Fe26.876000Ti21.538000Nb51.586000,FeTiNb,sputtering,CR,0
Fe26.635000Ti20.321000Nb53.044000,FeTiNb,sputtering,CR,0
Fe26.360000Ti19.155000Nb54.485000,FeTiNb,sputtering,CR,0
Fe26.052000Ti18.039000Nb55.908000,FeTiNb,sputtering,CR,0
Fe25.715000Ti16.973000Nb57.313000,FeTiNb,sputtering,CR,0
Fe25.349000Ti15.955000Nb58.696000,FeTiNb,sputtering,CR,0
Fe24.957000Ti14.985000Nb60.058000,FeTiNb,sputtering,CR,0
Fe24.541000Ti14.062000Nb61.397000,FeTiNb,sputtering,CR,0
Fe24.102000Ti13.185000Nb62.712000,FeTiNb,sputtering,CR,0
Fe23.644000Ti12.352000Nb64.003000,FeTiNb,sputtering,CR,0
Fe23.168000Ti11.563000Nb65.269000,FeTiNb,sputtering,CR,0
Fe22.675000Ti10.815000Nb66.510000,FeTiNb,sputtering,CR,0
Fe22.168000Ti10.107000Nb67.724000,FeTiNb,sputtering,CR,0
Fe21.649000Ti9.438000Nb68.913000,FeTiNb,sputtering,CR,0
Fe21.119000Ti8.806000Nb70.075000,FeTiNb,sputtering,CR,0
Fe29.956000Ti33.480000Nb36.564000,FeTiNb,sputtering,CR,0
Fe30.111000Ti31.883000Nb38.007000,FeTiNb,sputtering,CR,0
Fe30.216000Ti30.332000Nb39.452000,FeTiNb,sputtering,CR,0
Fe30.273000Ti28.829000Nb40.898000,FeTiNb,sputtering,CR,0
Fe30.282000Ti27.375000Nb42.343000,FeTiNb,sputtering,CR,0
Fe30.245000Ti25.969000Nb43.786000,FeTiNb,sputtering,CR,0
Fe30.163000Ti24.613000Nb45.224000,FeTiNb,sputtering,CR,0
Fe30.038000Ti23.306000Nb46.657000,FeTiNb,sputtering,CR,0
Fe29.871000Ti22.048000Nb48.082000,FeTiNb,sputtering,CR,0
Fe29.663000Ti20.839000Nb49.498000,FeTiNb,sputtering,CR,0
Fe29.418000Ti19.679000Nb50.903000,FeTiNb,sputtering,CR,0
Fe29.136000Ti18.567000Nb52.297000,FeTiNb,sputtering,CR,0
Fe28.820000Ti17.503000Nb53.677000,FeTiNb,sputtering,CR,0
Fe28.472000Ti16.486000Nb55.042000,FeTiNb,sputtering,CR,0
Fe28.093000Ti15.516000Nb56.391000,FeTiNb,sputtering,CR,0
Fe27.686000Ti14.590000Nb57.724000,FeTiNb,sputtering,CR,0
Fe27.253000Ti13.709000Nb59.038000,FeTiNb,sputtering,CR,0
Fe26.796000Ti12.871000Nb60.333000,FeTiNb,sputtering,CR,0
Fe26.316000Ti12.075000Nb61.609000,FeTiNb,sputtering,CR,0
Fe25.816000Ti11.319000Nb62.865000,FeTiNb,sputtering,CR,0
Fe25.299000Ti10.602000Nb64.099000,FeTiNb,sputtering,CR,0
Fe24.764000Ti9.924000Nb65.312000,FeTiNb,sputtering,CR,0
Fe24.216000Ti9.281000Nb66.503000,FeTiNb,sputtering,CR,0
Fe32.858000Ti32.120000Nb35.022000,FeTiNb,sputtering,CR,0
Fe33.025000Ti30.591000Nb36.384000,FeTiNb,sputtering,CR,0
Fe33.141000Ti29.109000Nb37.750000,FeTiNb,sputtering,CR,0
Fe33.208000Ti27.675000Nb39.118000,FeTiNb,sputtering,CR,0
Fe33.225000Ti26.289000Nb40.487000,FeTiNb,sputtering,CR,0
Fe33.194000Ti24.950000Nb41.856000,FeTiNb,sputtering,CR,0
Fe33.116000Ti23.660000Nb43.224000,FeTiNb,sputtering,CR,0
Fe32.994000Ti22.418000Nb44.589000,FeTiNb,sputtering,CR,0
Fe32.828000Ti21.223000Nb45.949000,FeTiNb,sputtering,CR,0
Fe32.620000Ti20.076000Nb47.305000,FeTiNb,sputtering,CR,0
Fe32.372000Ti18.975000Nb48.654000,FeTiNb,sputtering,CR,0
Fe32.086000Ti17.920000Nb49.995000,FeTiNb,sputtering,CR,0
Fe31.764000Ti16.910000Nb51.326000,FeTiNb,sputtering,CR,0
Fe31.407000Ti15.945000Nb52.648000,FeTiNb,sputtering,CR,0
Fe31.018000Ti15.024000Nb53.957000,FeTiNb,sputtering,CR,0
Fe30.600000Ti14.145000Nb55.255000,FeTiNb,sputtering,CR,0
Fe30.153000Ti13.308000Nb56.539000,FeTiNb,sputtering,CR,0
Fe29.679000Ti12.511000Nb57.809000,FeTiNb,sputtering,CR,0
Fe29.182000Ti11.754000Nb59.064000,FeTiNb,sputtering,CR,0
Fe28.663000Ti11.034000Nb60.303000,FeTiNb,sputtering,CR,0
Fe28.123000Ti10.351000Nb61.526000,FeTiNb,sputtering,CR,0
Fe27.565000Ti9.703000Nb62.733000,FeTiNb,sputtering,CR,0
Fe26.990000Ti9.089000Nb63.921000,FeTiNb,sputtering,CR,0
Fe35.914000Ti30.674000Nb33.412000,FeTiNb,sputtering,CR,0
Fe36.092000Ti29.217000Nb34.691000,FeTiNb,sputtering,CR,0
Fe36.218000Ti27.808000Nb35.974000,FeTiNb,sputtering,CR,0
Fe36.293000Ti26.445000Nb37.262000,FeTiNb,sputtering,CR,0
Fe36.317000Ti25.130000Nb38.552000,FeTiNb,sputtering,CR,0
Fe36.292000Ti23.862000Nb39.845000,FeTiNb,sputtering,CR,0
Fe36.220000Ti22.641000Nb41.139000,FeTiNb,sputtering,CR,0
Fe36.101000Ti21.466000Nb42.433000,FeTiNb,sputtering,CR,0
Fe35.937000Ti20.337000Nb43.727000,FeTiNb,sputtering,CR,0
Fe35.730000Ti19.252000Nb45.018000,FeTiNb,sputtering,CR,0
Fe35.482000Ti18.213000Nb46.306000,FeTiNb,sputtering,CR,0
Fe35.194000Ti17.217000Nb47.590000,FeTiNb,sputtering,CR,0
Fe34.868000Ti16.264000Nb48.868000,FeTiNb,sputtering,CR,0
Fe34.507000Ti15.352000Nb50.141000,FeTiNb,sputtering,CR,0
Fe34.112000Ti14.482000Nb51.406000,FeTiNb,sputtering,CR,0
Fe33.685000Ti13.652000Nb52.663000,FeTiNb,sputtering,CR,0
Fe33.228000Ti12.861000Nb53.912000,FeTiNb,sputtering,CR,0
Fe32.743000Ti12.107000Nb55.150000,FeTiNb,sputtering,CR,0
Fe32.232000Ti11.390000Nb56.379000,FeTiNb,sputtering,CR,0
Fe31.696000Ti10.708000Nb57.596000,FeTiNb,sputtering,CR,0
Fe31.139000Ti10.060000Nb58.801000,FeTiNb,sputtering,CR,0
Fe30.561000Ti9.444000Nb59.995000,FeTiNb,sputtering,CR,0
Fe29.965000Ti8.861000Nb61.175000,FeTiNb,sputtering,CR,0
Fe39.105000Ti29.154000Nb31.741000,FeTiNb,sputtering,CR,0
Fe39.292000Ti27.773000Nb32.935000,FeTiNb,sputtering,CR,0
Fe39.427000Ti26.438000Nb34.135000,FeTiNb,sputtering,CR,0
Fe39.509000Ti25.151000Nb35.340000,FeTiNb,sputtering,CR,0
Fe39.540000Ti23.909000Nb36.551000,FeTiNb,sputtering,CR,0
Fe39.521000Ti22.713000Nb37.766000,FeTiNb,sputtering,CR,0
Fe39.454000Ti21.562000Nb38.984000,FeTiNb,sputtering,CR,0
Fe39.339000Ti20.456000Nb40.204000,FeTiNb,sputtering,CR,0
Fe39.179000Ti19.394000Nb41.427000,FeTiNb,sputtering,CR,0
Fe38.975000Ti18.375000Nb42.650000,FeTiNb,sputtering,CR,0
Fe38.728000Ti17.398000Nb43.874000,FeTiNb,sputtering,CR,0
Fe38.441000Ti16.462000Nb45.097000,FeTiNb,sputtering,CR,0
Fe38.115000Ti15.567000Nb46.318000,FeTiNb,sputtering,CR,0
Fe37.752000Ti14.711000Nb47.537000,FeTiNb,sputtering,CR,0
Fe37.354000Ti13.893000Nb48.753000,FeTiNb,sputtering,CR,0
Fe36.922000Ti13.113000Nb49.965000,FeTiNb,sputtering,CR,0
Fe36.460000Ti12.369000Nb51.171000,FeTiNb,sputtering,CR,0
Fe35.968000Ti11.660000Nb52.373000,FeTiNb,sputtering,CR,0
Fe35.448000Ti10.984000Nb53.568000,FeTiNb,sputtering,CR,0
Fe34.902000Ti10.341000Nb54.757000,FeTiNb,sputtering,CR,0
Fe34.332000Ti9.730000Nb55.938000,FeTiNb,sputtering,CR,0
Fe33.740000Ti9.149000Nb57.112000,FeTiNb,sputtering,CR,0
Fe33.127000Ti8.597000Nb58.277000,FeTiNb,sputtering,CR,0
Fe42.604000Ti26.269000Nb31.127000,FeTiNb,sputtering,CR,0
Fe42.744000Ti25.012000Nb32.243000,FeTiNb,sputtering,CR,0
Fe42.833000Ti23.801000Nb33.366000,FeTiNb,sputtering,CR,0
Fe42.869000Ti22.635000Nb34.496000,FeTiNb,sputtering,CR,0
Fe42.856000Ti21.513000Nb35.631000,FeTiNb,sputtering,CR,0
Fe42.794000Ti20.434000Nb36.772000,FeTiNb,sputtering,CR,0
Fe42.685000Ti19.399000Nb37.917000,FeTiNb,sputtering,CR,0
Fe42.529000Ti18.404000Nb39.067000,FeTiNb,sputtering,CR,0
Fe42.329000Ti17.451000Nb40.220000,FeTiNb,sputtering,CR,0
Fe42.086000Ti16.538000Nb41.376000,FeTiNb,sputtering,CR,0
Fe41.802000Ti15.663000Nb42.534000,FeTiNb,sputtering,CR,0
Fe41.479000Ti14.826000Nb43.695000,FeTiNb,sputtering,CR,0
Fe41.118000Ti14.026000Nb44.856000,FeTiNb,sputtering,CR,0
Fe40.721000Ti13.262000Nb46.017000,FeTiNb,sputtering,CR,0
Fe40.290000Ti12.532000Nb47.178000,FeTiNb,sputtering,CR,0
Fe39.826000Ti11.836000Nb48.338000,FeTiNb,sputtering,CR,0
Fe39.332000Ti11.172000Nb49.496000,FeTiNb,sputtering,CR,0
Fe38.808000Ti10.539000Nb50.653000,FeTiNb,sputtering,CR,0
Fe38.257000Ti9.937000Nb51.806000,FeTiNb,sputtering,CR,0
Fe37.681000Ti9.363000Nb52.956000,FeTiNb,sputtering,CR,0
Fe37.080000Ti8.817000Nb54.103000,FeTiNb,sputtering,CR,0
Fe45.999000Ti24.721000Nb29.280000,FeTiNb,sputtering,CR,0
Fe46.144000Ti23.544000Nb30.313000,FeTiNb,sputtering,CR,0
Fe46.236000Ti22.410000Nb31.354000,FeTiNb,sputtering,CR,0
Fe46.278000Ti21.320000Nb32.402000,FeTiNb,sputtering,CR,0
Fe46.269000Ti20.273000Nb33.458000,FeTiNb,sputtering,CR,0
Fe46.213000Ti19.267000Nb34.520000,FeTiNb,sputtering,CR,0
Fe46.109000Ti18.302000Nb35.589000,FeTiNb,sputtering,CR,0
Fe45.959000Ti17.377000Nb36.665000,FeTiNb,sputtering,CR,0
Fe45.765000Ti16.490000Nb37.746000,FeTiNb,sputtering,CR,0
Fe45.528000Ti15.640000Nb38.832000,FeTiNb,sputtering,CR,0
Fe45.250000Ti14.827000Nb39.924000,FeTiNb,sputtering,CR,0
Fe44.932000Ti14.049000Nb41.019000,FeTiNb,sputtering,CR,0
Fe44.577000Ti13.305000Nb42.118000,FeTiNb,sputtering,CR,0
Fe44.185000Ti12.594000Nb43.221000,FeTiNb,sputtering,CR,0
Fe43.758000Ti11.915000Nb44.327000,FeTiNb,sputtering,CR,0
Fe43.299000Ti11.267000Nb45.434000,FeTiNb,sputtering,CR,0
Fe42.807000Ti10.649000Nb46.544000,FeTiNb,sputtering,CR,0
Fe42.286000Ti10.059000Nb47.655000,FeTiNb,sputtering,CR,0
Fe41.736000Ti9.497000Nb48.767000,FeTiNb,sputtering,CR,0
Fe41.159000Ti8.962000Nb49.879000,FeTiNb,sputtering,CR,0
Fe40.557000Ti8.452000Nb50.991000,FeTiNb,sputtering,CR,0
Fe49.594000Ti22.046000Nb28.360000,FeTiNb,sputtering,CR,0
Fe49.689000Ti20.991000Nb29.319000,FeTiNb,sputtering,CR,0
Fe49.734000Ti19.978000Nb30.288000,FeTiNb,sputtering,CR,0
Fe49.730000Ti19.006000Nb31.264000,FeTiNb,sputtering,CR,0
Fe49.678000Ti18.073000Nb32.249000,FeTiNb,sputtering,CR,0
Fe49.580000Ti17.179000Nb33.242000,FeTiNb,sputtering,CR,0
Fe49.436000Ti16.322000Nb34.242000,FeTiNb,sputtering,CR,0
Fe49.249000Ti15.501000Nb35.250000,FeTiNb,sputtering,CR,0
Fe49.020000Ti14.714000Nb36.265000,FeTiNb,sputtering,CR,0
Fe48.751000Ti13.962000Nb37.287000,FeTiNb,sputtering,CR,0
Fe48.442000Ti13.242000Nb38.316000,FeTiNb,sputtering,CR,0
Fe48.095000Ti12.554000Nb39.351000,FeTiNb,sputtering,CR,0
Fe47.713000Ti11.896000Nb40.391000,FeTiNb,sputtering,CR,0
Fe47.295000Ti11.268000Nb41.437000,FeTiNb,sputtering,CR,0
Fe46.845000Ti10.668000Nb42.487000,FeTiNb,sputtering,CR,0
Fe46.362000Ti10.095000Nb43.543000,FeTiNb,sputtering,CR,0
Fe45.848000Ti9.549000Nb44.603000,FeTiNb,sputtering,CR,0
Fe45.306000Ti9.028000Nb45.666000,FeTiNb,sputtering,CR,0
Fe44.735000Ti8.531000Nb46.734000,FeTiNb,sputtering,CR,0
Fe53.158000Ti19.560000Nb27.281000,FeTiNb,sputtering,CR,0
Fe53.205000Ti18.624000Nb28.171000,FeTiNb,sputtering,CR,0
Fe53.204000Ti17.726000Nb29.070000,FeTiNb,sputtering,CR,0
Fe53.156000Ti16.865000Nb29.978000,FeTiNb,sputtering,CR,0
Fe53.064000Ti16.041000Nb30.895000,FeTiNb,sputtering,CR,0
Fe52.928000Ti15.251000Nb31.821000,FeTiNb,sputtering,CR,0
Fe52.749000Ti14.495000Nb32.756000,FeTiNb,sputtering,CR,0
Fe52.530000Ti13.771000Nb33.699000,FeTiNb,sputtering,CR,0
Fe52.271000Ti13.079000Nb34.651000,FeTiNb,sputtering,CR,0
Fe51.973000Ti12.416000Nb35.611000,FeTiNb,sputtering,CR,0
Fe51.639000Ti11.783000Nb36.578000,FeTiNb,sputtering,CR,0
Fe51.269000Ti11.177000Nb37.553000,FeTiNb,sputtering,CR,0
Fe50.866000Ti10.599000Nb38.536000,FeTiNb,sputtering,CR,0
Fe50.428000Ti10.046000Nb39.526000,FeTiNb,sputtering,CR,0
Fe49.960000Ti9.518000Nb40.522000,FeTiNb,sputtering,CR,0
Fe49.460000Ti9.014000Nb41.526000,FeTiNb,sputtering,CR,0
Fe48.931000Ti8.533000Nb42.536000,FeTiNb,sputtering,CR,0
Fe56.657000Ti17.271000Nb26.072000,FeTiNb,sputtering,CR,0
Fe56.658000Ti16.446000Nb26.896000,FeTiNb,sputtering,CR,0
Fe56.614000Ti15.657000Nb27.729000,FeTiNb,sputtering,CR,0
Fe56.528000Ti14.900000Nb28.572000,FeTiNb,sputtering,CR,0
Fe56.399000Ti14.177000Nb29.424000,FeTiNb,sputtering,CR,0
Fe56.229000Ti13.484000Nb30.287000,FeTiNb,sputtering,CR,0
Fe56.021000Ti12.821000Nb31.158000,FeTiNb,sputtering,CR,0
Fe55.774000Ti12.187000Nb32.039000,FeTiNb,sputtering,CR,0
Fe55.491000Ti11.580000Nb32.929000,FeTiNb,sputtering,CR,0
Fe55.172000Ti11.000000Nb33.828000,FeTiNb,sputtering,CR,0
Fe54.818000Ti10.445000Nb34.737000,FeTiNb,sputtering,CR,0
Fe54.432000Ti9.915000Nb35.653000,FeTiNb,sputtering,CR,0
Fe54.013000Ti9.408000Nb36.579000,FeTiNb,sputtering,CR,0
Fe53.563000Ti8.924000Nb37.513000,FeTiNb,sputtering,CR,0
Fe53.083000Ti8.462000Nb38.455000,FeTiNb,sputtering,CR,0
Fe60.059000Ti15.180000Nb24.760000,FeTiNb,sputtering,CR,0
Fe60.019000Ti14.460000Nb25.522000,FeTiNb,sputtering,CR,0
Fe59.937000Ti13.770000Nb26.293000,FeTiNb,sputtering,CR,0
Fe59.816000Ti13.110000Nb27.074000,FeTiNb,sputtering,CR,0
Fe59.656000Ti12.479000Nb27.865000,FeTiNb,sputtering,CR,0
Fe59.459000Ti11.875000Nb28.666000,FeTiNb,sputtering,CR,0
Fe59.226000Ti11.297000Nb29.477000,FeTiNb,sputtering,CR,0
Fe58.959000Ti10.744000Nb30.298000,FeTiNb,sputtering,CR,0
Fe58.657000Ti10.215000Nb31.128000,FeTiNb,sputtering,CR,0
Fe58.323000Ti9.709000Nb31.968000,FeTiNb,sputtering,CR,0
Fe57.957000Ti9.225000Nb32.817000,FeTiNb,sputtering,CR,0
Fe57.561000Ti8.763000Nb33.676000,FeTiNb,sputtering,CR,0
Fe57.134000Ti8.321000Nb34.545000,FeTiNb,sputtering,CR,0
Fe63.260000Ti12.661000Nb24.078000,FeTiNb,sputtering,CR,0
Fe63.146000Ti12.063000Nb24.791000,FeTiNb,sputtering,CR,0
Fe62.997000Ti11.490000Nb25.513000,FeTiNb,sputtering,CR,0
Fe62.812000Ti10.942000Nb26.246000,FeTiNb,sputtering,CR,0
Fe62.594000Ti10.418000Nb26.988000,FeTiNb,sputtering,CR,0
Fe62.344000Ti9.917000Nb27.740000,FeTiNb,sputtering,CR,0
Fe62.062000Ti9.437000Nb28.502000,FeTiNb,sputtering,CR,0
Fe61.749000Ti8.977000Nb29.273000,FeTiNb,sputtering,CR,0
Fe61.407000Ti8.538000Nb30.055000,FeTiNb,sputtering,CR,0
Fe5.777000Ti67.321000Nb26.902000,FeTiNb,sputtering,CR,0
Fe6.382000Ti73.216000Nb20.402000,FeTiNb,sputtering,CR,0
Fe6.436000Ti71.676000Nb21.888000,FeTiNb,sputtering,CR,0
Fe6.480000Ti70.068000Nb23.451000,FeTiNb,sputtering,CR,0
Fe6.514000Ti68.394000Nb25.092000,FeTiNb,sputtering,CR,0
Fe6.536000Ti66.654000Nb26.810000,FeTiNb,sputtering,CR,0
Fe6.547000Ti64.850000Nb28.604000,FeTiNb,sputtering,CR,0
Fe6.545000Ti62.985000Nb30.470000,FeTiNb,sputtering,CR,0
Fe6.532000Ti61.063000Nb32.405000,FeTiNb,sputtering,CR,0
Fe6.506000Ti59.088000Nb34.406000,FeTiNb,sputtering,CR,0
Fe7.057000Ti75.329000Nb17.614000,FeTiNb,sputtering,CR,0
Fe7.141000Ti73.921000Nb18.938000,FeTiNb,sputtering,CR,0
Fe7.214000Ti72.449000Nb20.337000,FeTiNb,sputtering,CR,0
Fe7.276000Ti70.913000Nb21.811000,FeTiNb,sputtering,CR,0
Fe7.326000Ti69.313000Nb23.362000,FeTiNb,sputtering,CR,0
Fe7.363000Ti67.647000Nb24.989000,FeTiNb,sputtering,CR,0
Fe7.389000Ti65.919000Nb26.692000,FeTiNb,sputtering,CR,0
Fe7.400000Ti64.130000Nb28.470000,FeTiNb,sputtering,CR,0
Fe7.399000Ti62.282000Nb30.319000,FeTiNb,sputtering,CR,0
Fe7.383000Ti60.379000Nb32.237000,FeTiNb,sputtering,CR,0
Fe7.353000Ti58.427000Nb34.220000,FeTiNb,sputtering,CR,0
Fe7.309000Ti56.429000Nb36.262000,FeTiNb,sputtering,CR,0
Fe7.250000Ti54.392000Nb38.358000,FeTiNb,sputtering,CR,0
