,formula,chemsys_abc,phase,gfa
6169,Cu10Mg80Y10,Cu-Mg-Y,AM,1
6170,Cu10Mg85Y5,Cu-Mg-Y,AM,1
6171,Cu15Mg70Y15,Cu-Mg-Y,AM,1
6172,Cu15Mg80Y5,Cu-Mg-Y,AM,1
6173,Cu20Mg50Y30,Cu-Mg-Y,AM,1
6174,Cu20Mg60Y20,Cu-Mg-Y,AM,1
6175,Cu20Mg70Y10,Cu-Mg-Y,AM,1
6176,Cu20Mg79Y1,Cu-Mg-Y,AM,1
6177,Cu25Mg60Y15,Cu-Mg-Y,AM,1
6178,Cu25Mg65Y10,Cu-Mg-Y,AM,1
6179,Cu25Mg70Y5,Cu-Mg-Y,AM,1
6180,Cu30Mg40Y30,Cu-Mg-Y,AM,1
6181,Cu30Mg50Y20,Cu-Mg-Y,AM,1
6182,Cu30Mg60Y10,Cu-Mg-Y,AM,1
6183,Cu30Mg69Y1,Cu-Mg-Y,AM,1
6184,Cu37Mg48Y15,Cu-Mg-Y,AM,1
6185,Cu40Mg30Y30,Cu-Mg-Y,AM,1
6186,Cu40Mg40Y20,Cu-Mg-Y,AM,1
6187,Cu40Mg55Y5,Cu-Mg-Y,AM,1
6188,Cu40Mg59Y1,Cu-Mg-Y,AM,1
6189,Cu1Mg79Y20,Cu-Mg-Y,AC,0
6190,Cu5Mg65Y30,Cu-Mg-Y,AC,0
6191,Cu5Mg75Y20,Cu-Mg-Y,AC,0
6192,Cu10Mg60Y30,Cu-Mg-Y,AC,0
6193,Cu15Mg84Y1,Cu-Mg-Y,AC,0
6194,Cu30Mg30Y40,Cu-Mg-Y,AC,0
6195,Cu40Mg20Y40,Cu-Mg-Y,AC,0
6196,Cu1Mg89Y10,Cu-Mg-Y,CR,0
6197,Cu5Mg90Y5,Cu-Mg-Y,CR,0
6198,Cu10Mg89Y1,Cu-Mg-Y,CR,0
6199,Cu25Mg65Y10,Cu-Mg-Y,AM,1
6200,Cu8Mg80Y12,Cu-Mg-Y,AM,1
6201,Cu16Mg60Y24,Cu-Mg-Y,AM,1
6202,Cu24Mg40Y36,Cu-Mg-Y,AM,1
6203,Cu32Mg20Y48,Cu-Mg-Y,AM,1
6204,Cu40Mg0Y60,Cu-Mg-Y,AM,1
6205,Cu5Mg85Y10,Cu-Mg-Y,AM,1
6206,Cu10Mg70Y20,Cu-Mg-Y,AM,1
6207,Cu10Mg75Y15,Cu-Mg-Y,AM,1
6208,Cu10Mg80Y10,Cu-Mg-Y,AM,1
6209,Cu10Mg80Y10,Cu-Mg-Y,AM,1
6210,Cu10Mg85Y5,Cu-Mg-Y,AM,1
6211,Cu15Mg75Y10,Cu-Mg-Y,AM,1
6212,Cu20Mg70Y10,Cu-Mg-Y,AM,1
6213,Cu25Mg65Y10,Cu-Mg-Y,AM,1
6214,Cu5Mg85Y10,Cu-Mg-Y,AM,1
6215,Cu5Mg87.5Y7.5,Cu-Mg-Y,CR,0
6216,Cu8Mg80Y12,Cu-Mg-Y,AM,1
6217,Cu24Mg40Y36,Cu-Mg-Y,AM,1
6218,Cu32Mg20Y48,Cu-Mg-Y,AM,1
6219,Cu40Mg0Y60,Cu-Mg-Y,AM,1
6220,Cu44Nb42Sn14,Cu-Nb-Sn,AM,1
6221,Cu45Nb35Sn20,Cu-Nb-Sn,AM,1
6222,Cu45Nb50Sn5,Cu-Nb-Sn,AM,1
6223,Cu38.2Nb33Ti28.8,Cu-Nb-Ti,AM,1
6224,Cu39.9Nb30Ti30.1,Cu-Nb-Ti,AM,1
6225,Cu42.7Nb25Ti32.3,Cu-Nb-Ti,AM,1
6226,Cu45.6Nb20Ti34.4,Cu-Nb-Ti,AM,1
6227,Cu48.4Nb15Ti36.6,Cu-Nb-Ti,AM,1
6228,Cu51.3Nb10Ti38.7,Cu-Nb-Ti,AM,1
6229,Cu54.1Nb5Ti40.9,Cu-Nb-Ti,AM,1
6230,Cu56.4Nb1Ti42.6,Cu-Nb-Ti,AM,1
6231,Cu57Nb1Ti42,Cu-Nb-Ti,AM,1
6232,Cu57Nb5Ti38,Cu-Nb-Ti,AM,1
6233,Cu57Nb10Ti33,Cu-Nb-Ti,AM,1
6234,Cu57Nb15Ti28,Cu-Nb-Ti,AM,1
6235,Cu57Nb20Ti23,Cu-Nb-Ti,AM,1
6236,Cu57Nb22Ti21,Cu-Nb-Ti,AM,1
6237,Cu38.2Nb33Zr28.8,Cu-Nb-Zr,AM,1
6238,Cu39.9Nb30Zr30.1,Cu-Nb-Zr,AM,1
6239,Cu42.7Nb25Zr32.3,Cu-Nb-Zr,AM,1
6240,Cu45.6Nb20Zr34.4,Cu-Nb-Zr,AM,1
6241,Cu48.4Nb15Zr36.6,Cu-Nb-Zr,AM,1
6242,Cu51.3Nb10Zr38.7,Cu-Nb-Zr,AM,1
6243,Cu54.1Nb5Zr40.9,Cu-Nb-Zr,AM,1
6244,Cu56.4Nb1Zr42.6,Cu-Nb-Zr,AM,1
6245,Cu57Nb1Zr42,Cu-Nb-Zr,AM,1
6246,Cu57Nb5Zr38,Cu-Nb-Zr,AM,1
6247,Cu57Nb10Zr33,Cu-Nb-Zr,AM,1
6248,Cu57Nb15Zr28,Cu-Nb-Zr,AM,1
6249,Cu57Nb20Zr23,Cu-Nb-Zr,AM,1
6250,Cu57Nb22Zr21,Cu-Nb-Zr,AM,1
6251,Cu53.5Nb2.2Zr44.3,Cu-Nb-Zr,AM,1
6252,Cu67Ni17P16,Cu-Ni-P,AM,1
6253,Cu69Ni13P18,Cu-Ni-P,AM,1
6254,Cu0Ni80P20,Cu-Ni-P,AM,1
6255,Cu14.4Ni65.6P20,Cu-Ni-P,AM,1
6256,Cu52.8Ni27.2P20,Cu-Ni-P,AM,1
6257,Cu61.6Ni18.4P20,Cu-Ni-P,AM,1
6258,Cu67Ni17P16,Cu-Ni-P,AM,1
6259,Cu69Ni13P18,Cu-Ni-P,AM,1
6260,Cu73Ni11P16,Cu-Ni-P,AM,1
6261,Cu2Ni76P22,Cu-Ni-P,AM,1
6262,Cu2Ni78P20,Cu-Ni-P,AM,1
6263,Cu2Ni80P18,Cu-Ni-P,AM,1
6264,Cu4Ni74P22,Cu-Ni-P,AM,1
6265,Cu4Ni76P20,Cu-Ni-P,AM,1
6266,Cu4Ni78P18,Cu-Ni-P,AM,1
6267,Cu6Ni72P22,Cu-Ni-P,AM,1
6268,Cu6Ni74P20,Cu-Ni-P,AM,1
6269,Cu6Ni76P18,Cu-Ni-P,AM,1
6270,Cu8Ni70P22,Cu-Ni-P,AM,1
6271,Cu8Ni72P20,Cu-Ni-P,AM,1
6272,Cu8Ni74P18,Cu-Ni-P,AM,1
6273,Cu10Ni68P22,Cu-Ni-P,AM,1
6274,Cu10Ni70P20,Cu-Ni-P,AM,1
6275,Cu10Ni72P18,Cu-Ni-P,AM,1
6276,Cu12Ni68P20,Cu-Ni-P,AM,1
6277,Cu1Ni75P24,Cu-Ni-P,CR,0
6278,Cu1Ni83P16,Cu-Ni-P,CR,0
6279,Cu2Ni74P24,Cu-Ni-P,CR,0
6280,Cu2Ni82P16,Cu-Ni-P,CR,0
6281,Cu3Ni73P24,Cu-Ni-P,CR,0
6282,Cu3Ni81P16,Cu-Ni-P,CR,0
6283,Cu4Ni80P16,Cu-Ni-P,CR,0
6284,Cu12Ni67P21,Cu-Ni-P,CR,0
6285,Cu13Ni66P21,Cu-Ni-P,CR,0
6286,Cu13Ni67P20,Cu-Ni-P,CR,0
6287,Cu13Ni69P18,Cu-Ni-P,CR,0
6288,Cu14Ni66P20,Cu-Ni-P,CR,0
6289,Cu14Ni68P18,Cu-Ni-P,CR,0
6290,Cu71Ni11P18,Cu-Ni-P,AM,1
6291,Cu71Ni11P18,Cu-Ni-P,AM,1
6292,Cu16Ni23Ti61,Cu-Ni-Ti,AM,1
6293,Cu0Ni30Ti70,Cu-Ni-Ti,AM,1
6294,Cu0Ni33Ti67,Cu-Ni-Ti,AM,1
6295,Cu0Ni40Ti60,Cu-Ni-Ti,AM,1
6296,Cu0Ni45Ti55,Cu-Ni-Ti,AM,1
6297,Cu5Ni20Ti75,Cu-Ni-Ti,AM,1
6298,Cu5Ni20Ti75,Cu-Ni-Ti,AM,1
6299,Cu10Ni20Ti70,Cu-Ni-Ti,AM,1
6300,Cu10Ni30Ti60,Cu-Ni-Ti,AM,1
6301,Cu20Ni10Ti70,Cu-Ni-Ti,AM,1
6302,Cu20Ni20Ti60,Cu-Ni-Ti,AM,1
6303,Cu20Ni30Ti50,Cu-Ni-Ti,AM,1
6304,Cu25Ni25Ti50,Cu-Ni-Ti,AM,1
6305,Cu30Ni10Ti60,Cu-Ni-Ti,AM,1
6306,Cu30Ni20Ti50,Cu-Ni-Ti,AM,1
6307,Cu30Ni30Ti40,Cu-Ni-Ti,AM,1
6308,Cu35Ni0Ti65,Cu-Ni-Ti,AM,1
6309,Cu40Ni0Ti60,Cu-Ni-Ti,AM,1
6310,Cu40Ni10Ti50,Cu-Ni-Ti,AM,1
6311,Cu40Ni20Ti40,Cu-Ni-Ti,AM,1
6312,Cu40Ni30Ti30,Cu-Ni-Ti,AM,1
6313,Cu50Ni0Ti50,Cu-Ni-Ti,AM,1
6314,Cu50Ni10Ti40,Cu-Ni-Ti,AM,1
6315,Cu50Ni20Ti30,Cu-Ni-Ti,AM,1
6316,Cu60Ni0Ti40,Cu-Ni-Ti,AM,1
6317,Cu60Ni10Ti30,Cu-Ni-Ti,AM,1
6318,Cu70Ni0Ti30,Cu-Ni-Ti,AM,1
6319,Cu75Ni0Ti25,Cu-Ni-Ti,AM,1
6320,Cu0Ni25Ti75,Cu-Ni-Ti,AC,0
6321,Cu0Ni50Ti50,Cu-Ni-Ti,AC,0
6322,Cu0Ni60Ti40,Cu-Ni-Ti,AC,0
6323,Cu0Ni65Ti35,Cu-Ni-Ti,AC,0
6324,Cu10Ni40Ti50,Cu-Ni-Ti,AC,0
6325,Cu10Ni50Ti40,Cu-Ni-Ti,AC,0
6326,Cu15Ni5Ti80,Cu-Ni-Ti,AC,0
6327,Cu20Ni40Ti40,Cu-Ni-Ti,AC,0
6328,Cu30Ni0Ti70,Cu-Ni-Ti,AC,0
6329,Cu30Ni40Ti30,Cu-Ni-Ti,AC,0
6330,Cu35Ni35Ti30,Cu-Ni-Ti,AC,0
6331,Cu40Ni40Ti20,Cu-Ni-Ti,AC,0
6332,Cu50Ni30Ti20,Cu-Ni-Ti,AC,0
6333,Cu80Ni0Ti20,Cu-Ni-Ti,AC,0
6334,Cu0Ni10Ti90,Cu-Ni-Ti,CR,0
6335,Cu0Ni20Ti80,Cu-Ni-Ti,CR,0
6336,Cu0Ni20Ti80,Cu-Ni-Ti,CR,0
6337,Cu0Ni70Ti30,Cu-Ni-Ti,CR,0
6338,Cu0Ni75Ti25,Cu-Ni-Ti,CR,0
6339,Cu0Ni90Ti10,Cu-Ni-Ti,CR,0
6340,Cu5Ni5Ti90,Cu-Ni-Ti,CR,0
6341,Cu5Ni10Ti85,Cu-Ni-Ti,CR,0
6342,Cu5Ni15Ti80,Cu-Ni-Ti,CR,0
6343,Cu10Ni0Ti90,Cu-Ni-Ti,CR,0
6344,Cu10Ni10Ti80,Cu-Ni-Ti,CR,0
6345,Cu10Ni60Ti30,Cu-Ni-Ti,CR,0
6346,Cu10Ni70Ti20,Cu-Ni-Ti,CR,0
6347,Cu10Ni80Ti10,Cu-Ni-Ti,CR,0
6348,Cu15Ni10Ti75,Cu-Ni-Ti,CR,0
6349,Cu20Ni50Ti30,Cu-Ni-Ti,CR,0
6350,Cu20Ni60Ti20,Cu-Ni-Ti,CR,0
6351,Cu20Ni70Ti10,Cu-Ni-Ti,CR,0
6352,Cu30Ni50Ti20,Cu-Ni-Ti,CR,0
6353,Cu30Ni60Ti10,Cu-Ni-Ti,CR,0
6354,Cu50Ni40Ti10,Cu-Ni-Ti,CR,0
6355,Cu70Ni10Ti20,Cu-Ni-Ti,CR,0
6356,Cu70Ni20Ti10,Cu-Ni-Ti,CR,0
6357,Cu80Ni10Ti10,Cu-Ni-Ti,CR,0
6358,Cu90Ni0Ti10,Cu-Ni-Ti,CR,0
6359,Cu45Ni10Ti45,Cu-Ni-Ti,AM,1
6360,Cu16Ni23Ti61,Cu-Ni-Ti,AM,1
6361,Cu30Ni10Ti60,Cu-Ni-Ti,AM,1
6362,Cu0Ni50Ti50,Cu-Ni-Ti,CR,0
6363,Cu10Ni40Ti50,Cu-Ni-Ti,CR,0
6364,Cu13Ni37Ti50,Cu-Ni-Ti,CR,0
6365,Cu15Ni35Ti50,Cu-Ni-Ti,CR,0
6366,Cu0Ni50Ti50,Cu-Ni-Ti,CR,0
6367,Cu5Ni45Ti50,Cu-Ni-Ti,CR,0
6368,Cu13Ni37Ti50,Cu-Ni-Ti,CR,0
6369,Cu50Ni10Ti40,Cu-Ni-Ti,AM,1
6370,Cu25Ni25Ti50,Cu-Ni-Ti,AM,1
6371,Cu15Ni67Ti18,Cu-Ni-Ti,AM,1
6372,Cu15Ni69Ti16,Cu-Ni-Ti,AM,1
6373,Cu50Ni10Zr40,Cu-Ni-Zr,AM,1
6374,Cu54Ni6Zr40,Cu-Ni-Zr,AM,1
6375,Cu56Ni4Zr40,Cu-Ni-Zr,AM,1
6376,Cu58Ni2Zr40,Cu-Ni-Zr,AM,1
6377,Cu60Ni2Zr38,Cu-Ni-Zr,AM,1
6378,Cu60Ni4Zr36,Cu-Ni-Zr,AM,1
6379,Cu60Ni6Zr34,Cu-Ni-Zr,AM,1
6380,Cu60Ni10Zr30,Cu-Ni-Zr,AM,1
6381,Cu0Ni33Zr67,Cu-Ni-Zr,AM,1
6382,Cu33Ni0.05Zr66.95,Cu-Ni-Zr,AM,1
6383,Cu33Ni0.1Zr66.9,Cu-Ni-Zr,AM,1
6384,Cu33Ni0.15Zr66.85,Cu-Ni-Zr,AM,1
6385,Cu33Ni0.2Zr66.8,Cu-Ni-Zr,AM,1
6386,Cu15Ni28.05Zr56.95,Cu-Ni-Zr,AM,1
6387,Cu5Ni31.35Zr63.65,Cu-Ni-Zr,AM,1
6388,Cu10Ni29.7Zr60.3,Cu-Ni-Zr,AM,1
6389,Cu15Ni28.05Zr56.95,Cu-Ni-Zr,AM,1
6390,Cu20Ni26.4Zr53.6,Cu-Ni-Zr,AM,1
6391,Cu25Ni25Zr50,Cu-Ni-Zr,AM,1
6392,Cu0Ni30Zr70,Cu-Ni-Zr,AM,1
6393,Cu0Ni40Zr60,Cu-Ni-Zr,AM,1
6394,Cu0Ni50Zr50,Cu-Ni-Zr,AM,1
6395,Cu0Ni60Zr40,Cu-Ni-Zr,AM,1
6396,Cu10Ni20Zr70,Cu-Ni-Zr,AM,1
6397,Cu10Ni30Zr60,Cu-Ni-Zr,AM,1
6398,Cu10Ni40Zr50,Cu-Ni-Zr,AM,1
6399,Cu10Ni50Zr40,Cu-Ni-Zr,AM,1
6400,Cu10Ni60Zr30,Cu-Ni-Zr,AM,1
6401,Cu15Ni25Zr60,Cu-Ni-Zr,AM,1
6402,Cu15Ni30Zr55,Cu-Ni-Zr,AM,1
6403,Cu20Ni10Zr70,Cu-Ni-Zr,AM,1
6404,Cu20Ni20Zr60,Cu-Ni-Zr,AM,1
6405,Cu20Ni30Zr50,Cu-Ni-Zr,AM,1
6406,Cu20Ni40Zr40,Cu-Ni-Zr,AM,1
6407,Cu20Ni50Zr30,Cu-Ni-Zr,AM,1
6408,Cu25Ni15Zr60,Cu-Ni-Zr,AM,1
6409,Cu25Ni20Zr55,Cu-Ni-Zr,AM,1
6410,Cu25Ni25Zr50,Cu-Ni-Zr,AM,1
6411,Cu30Ni0Zr70,Cu-Ni-Zr,AM,1
6412,Cu30Ni10Zr60,Cu-Ni-Zr,AM,1
6413,Cu30Ni15Zr55,Cu-Ni-Zr,AM,1
6414,Cu30Ni20Zr50,Cu-Ni-Zr,AM,1
6415,Cu30Ni25Zr45,Cu-Ni-Zr,AM,1
6416,Cu30Ni30Zr40,Cu-Ni-Zr,AM,1
6417,Cu30Ni40Zr30,Cu-Ni-Zr,AM,1
6418,Cu35Ni15Zr50,Cu-Ni-Zr,AM,1
6419,Cu35Ni20Zr45,Cu-Ni-Zr,AM,1
6420,Cu40Ni0Zr60,Cu-Ni-Zr,AM,1
6421,Cu40Ni10Zr50,Cu-Ni-Zr,AM,1
6422,Cu40Ni15Zr45,Cu-Ni-Zr,AM,1
6423,Cu40Ni20Zr40,Cu-Ni-Zr,AM,1
6424,Cu40Ni30Zr30,Cu-Ni-Zr,AM,1
6425,Cu50Ni0Zr50,Cu-Ni-Zr,AM,1
6426,Cu50Ni10Zr40,Cu-Ni-Zr,AM,1
6427,Cu50Ni20Zr30,Cu-Ni-Zr,AM,1
6428,Cu60Ni0Zr40,Cu-Ni-Zr,AM,1
6429,Cu60Ni10Zr30,Cu-Ni-Zr,AM,1
6430,Cu70Ni0Zr30,Cu-Ni-Zr,AM,1
6431,Cu5Ni20Zr75,Cu-Ni-Zr,AC,0
6432,Cu10Ni10Zr80,Cu-Ni-Zr,CR,0
6433,Cu20Ni5Zr75,Cu-Ni-Zr,CR,0
6434,Cu20Ni60Zr20,Cu-Ni-Zr,CR,0
6435,Cu30Ni50Zr20,Cu-Ni-Zr,CR,0
6436,Cu40Ni40Zr20,Cu-Ni-Zr,CR,0
6437,Cu50Ni30Zr20,Cu-Ni-Zr,CR,0
6438,Cu60Ni20Zr20,Cu-Ni-Zr,CR,0
6439,Cu70Ni10Zr20,Cu-Ni-Zr,CR,0
6440,Cu0P18Pd82,Cu-P-Pd,AM,1
6441,Cu10P15Pd75,Cu-P-Pd,AM,1
6442,Cu30P20Pd50,Cu-P-Pd,AM,1
6443,Cu56P2Zr42,Cu-P-Zr,AM,1
6444,Cu70Pb1Zn29,Cu-Pb-Zn,AM,1
6445,Cu0Pd79Si21,Cu-Pd-Si,AM,1
6446,Cu0Pd80Si20,Cu-Pd-Si,AM,1
6447,Cu0Pd82Si18,Cu-Pd-Si,AM,1
6448,Cu0Pd84Si16,Cu-Pd-Si,AM,1
6449,Cu0Pd85Si15,Cu-Pd-Si,AM,1
6450,Cu3.5Pd80Si16.5,Cu-Pd-Si,AM,1
6451,Cu4.5Pd77.5Si18,Cu-Pd-Si,AM,1
6452,Cu6Pd77.5Si16.5,Cu-Pd-Si,AM,1
6453,Cu7Pd73Si20,Cu-Pd-Si,AM,1
6454,Cu7Pd76.5Si16.5,Cu-Pd-Si,AM,1
6455,Cu10Pd73.5Si16.5,Cu-Pd-Si,AM,1
6456,Cu11Pd69.5Si19.5,Cu-Pd-Si,AM,1
6457,Cu14.5Pd69Si16.5,Cu-Pd-Si,AM,1
6458,Cu19Pd64.5Si16.5,Cu-Pd-Si,AM,1
6459,Cu0Pd82.4Si17.6,Cu-Pd-Si,AM,1
6460,Cu2Pd80.750Si17.250,Cu-Pd-Si,AM,1
6461,Cu4Pd79.1Si16.9,Cu-Pd-Si,AM,1
6462,Cu5.7Pd73.8Si20.5,Cu-Pd-Si,AM,1
6463,Cu5.8Pd74.7Si19.5,Cu-Pd-Si,AM,1
6464,Cu5.9Pd75.6Si18.5,Cu-Pd-Si,AM,1
6465,Cu5.9Pd76.6Si17.5,Cu-Pd-Si,AM,1
6466,Cu6Pd77.5Si16.5,Cu-Pd-Si,AM,1
6467,Cu6Pd77.5Si16.5,Cu-Pd-Si,AM,1
6468,Cu6.1Pd78.4Si15.5,Cu-Pd-Si,AM,1
6469,Cu8Pd75.8Si16.2,Cu-Pd-Si,AM,1
6470,Cu10Pd74.2Si15.8,Cu-Pd-Si,AM,1
6471,Cu12Pd72.5Si15.5,Cu-Pd-Si,AM,1
6472,Cu14Pd70.9Si15.1,Cu-Pd-Si,AM,1
6473,Cu1.7Pd81.8Si16.5,Cu-Pd-Si,AM,1
6474,Cu4.2Pd79.3Si16.5,Cu-Pd-Si,AM,1
6475,Cu6.7Pd76.8Si16.5,Cu-Pd-Si,AM,1
6476,Cu10Pd73.5Si16.5,Cu-Pd-Si,AM,1
6477,Cu12.5Pd71Si16.5,Cu-Pd-Si,AM,1
6478,Cu15Pd68.5Si16.5,Cu-Pd-Si,AM,1
6479,Cu20.9Pd62.6Si16.5,Cu-Pd-Si,AM,1
6480,Cu26.7Pd56.8Si16.5,Cu-Pd-Si,CR,0
6481,Cu5.5Pd78.1Si16.4,Cu-Pd-Si,AM,1
6482,Cu6Pd77.5Si16.5,Cu-Pd-Si,AM,1
6483,Cu0Pd75Si25,Cu-Pd-Si,AM,1
6484,Cu0Pd80Si20,Cu-Pd-Si,AM,1
6485,Cu0Pd82.4Si17.6,Cu-Pd-Si,AM,1
6486,Cu5.7Pd73.8Si20.5,Cu-Pd-Si,AM,1
6487,Cu5.9Pd75.6Si18.5,Cu-Pd-Si,AM,1
6488,Cu6.1Pd78.4Si15.5,Cu-Pd-Si,AM,1
6489,Cu8Pd75.8Si16.2,Cu-Pd-Si,AM,1
6490,Cu14Pd70.8Si15.2,Cu-Pd-Si,AM,1
6491,Cu0Pd78Si22,Cu-Pd-Si,AM,1
6492,Cu0Pd80Si20,Cu-Pd-Si,AM,1
6493,Cu0Pd82Si18,Cu-Pd-Si,AM,1
6494,Cu0Pd83.5Si16.5,Cu-Pd-Si,AM,1
6495,Cu6Pd77.5Si16.5,Cu-Pd-Si,AM,1
6496,Cu7Pd76Si17,Cu-Pd-Si,AM,1
6497,Cu8Pd74Si18,Cu-Pd-Si,AM,1
6498,Cu9Pd75Si16,Cu-Pd-Si,AM,1
6499,Cu10Pd70Si20,Cu-Pd-Si,AM,1
6500,Cu10Pd73Si17,Cu-Pd-Si,AM,1
6501,Cu12Pd66Si22,Cu-Pd-Si,AM,1
6502,Cu12.5Pd70.5Si17,Cu-Pd-Si,AM,1
6503,Cu15Pd69Si16,Cu-Pd-Si,AM,1
6504,Cu6Pd77Si17,Cu-Pd-Si,AM,1
6505,Cu0Pd80Si20,Cu-Pd-Si,AM,1
6506,Cu0Pd81Si19,Cu-Pd-Si,AM,1
6507,Cu6Pd77.5Si16.5,Cu-Pd-Si,AM,1
6508,Cu5.2Pd80Si14.8,Cu-Pd-Si,AM,1
6509,Cu0Pd83.5Si16.5,Cu-Pd-Si,AM,1
6510,Cu4Pd79.5Si16.5,Cu-Pd-Si,AM,1
6511,Cu12.5Pd71Si16.5,Cu-Pd-Si,AM,1
6512,Cu16.5Pd67Si16.5,Cu-Pd-Si,AM,1
6513,Cu0Pd82Si18,Cu-Pd-Si,AM,1
6514,Cu6Pd77.5Si16.5,Cu-Pd-Si,AM,1
6515,Cu0Pd83.5Si16.5,Cu-Pd-Si,AM,1
6516,Cu3Pd80Si17,Cu-Pd-Si,AM,1
6517,Cu0Si15Zr85,Cu-Si-Zr,AM,1
6518,Cu5Si15Zr80,Cu-Si-Zr,AM,1
6519,Cu10Si15Zr75,Cu-Si-Zr,AM,1
6520,Cu15Si15Zr70,Cu-Si-Zr,AM,1
6521,Cu20Si15Zr65,Cu-Si-Zr,AM,1
6522,Cu39Ti17Zr44,Cu-Ti-Zr,AM,1
6523,Cu39Ti21Zr40,Cu-Ti-Zr,AM,1
6524,Cu40Ti30Zr30,Cu-Ti-Zr,AM,1
6525,Cu44Ti10Zr46,Cu-Ti-Zr,AM,1
6526,Cu44Ti16Zr40,Cu-Ti-Zr,AM,1
6527,Cu45Ti20Zr35,Cu-Ti-Zr,AM,1
6528,Cu45Ti25Zr30,Cu-Ti-Zr,AM,1
6529,Cu47Ti35Zr18,Cu-Ti-Zr,AM,1
6530,Cu50Ti0Zr50,Cu-Ti-Zr,AM,1
6531,Cu50Ti15Zr35,Cu-Ti-Zr,AM,1
6532,Cu50Ti30Zr20,Cu-Ti-Zr,AM,1
6533,Cu54Ti11Zr35,Cu-Ti-Zr,AM,1
6534,Cu55Ti20Zr25,Cu-Ti-Zr,AM,1
6535,Cu55Ti25Zr20,Cu-Ti-Zr,AM,1
6536,Cu56Ti0Zr44,Cu-Ti-Zr,AM,1
6537,Cu60Ti25Zr15,Cu-Ti-Zr,AM,1
6538,Cu60Ti40Zr0,Cu-Ti-Zr,AM,1
6539,Cu62Ti0Zr38,Cu-Ti-Zr,AM,1
6540,Cu65Ti0Zr35,Cu-Ti-Zr,AM,1
6541,Cu65Ti20Zr15,Cu-Ti-Zr,AM,1
6542,Cu70Ti0Zr30,Cu-Ti-Zr,AM,1
6543,Cu31Ti41Zr28,Cu-Ti-Zr,AC,0
6544,Cu34Ti44Zr22,Cu-Ti-Zr,AC,0
6545,Cu46Ti0Zr54,Cu-Ti-Zr,AC,0
6546,Cu66Ti34Zr0,Cu-Ti-Zr,AC,0
6547,Cu75Ti8Zr17,Cu-Ti-Zr,AC,0
6548,Cu20Ti80Zr0,Cu-Ti-Zr,CR,0
6549,Cu28Ti0Zr72,Cu-Ti-Zr,CR,0
6550,Cu30Ti70Zr0,Cu-Ti-Zr,CR,0
6551,Cu33Ti0Zr67,Cu-Ti-Zr,CR,0
6552,Cu35Ti65Zr0,Cu-Ti-Zr,CR,0
6553,Cu75Ti0Zr25,Cu-Ti-Zr,CR,0
6554,Cu75Ti25Zr0,Cu-Ti-Zr,CR,0
6555,Cu80Ti0Zr20,Cu-Ti-Zr,CR,0
6556,Cu85Ti15Zr0,Cu-Ti-Zr,CR,0
6557,Cu95Ti0Zr5,Cu-Ti-Zr,CR,0
6558,Cu50Ti50Zr0,Cu-Ti-Zr,AM,1
6559,Cu60Ti25Zr15,Cu-Ti-Zr,AM,1
6560,Cu50Ti17Zr33,Cu-Ti-Zr,AM,1
6561,Cu50Ti25Zr25,Cu-Ti-Zr,AM,1
6562,Cu50Ti33Zr17,Cu-Ti-Zr,AM,1
6563,Cu30Ti30Zr40,Cu-Ti-Zr,AM,1
6564,Cu30Ti40Zr30,Cu-Ti-Zr,AM,1
6565,Cu30Ti50Zr20,Cu-Ti-Zr,AM,1
6566,Cu40Ti10Zr50,Cu-Ti-Zr,AM,1
6567,Cu40Ti20Zr40,Cu-Ti-Zr,AM,1
6568,Cu40Ti30Zr30,Cu-Ti-Zr,AM,1
6569,Cu40Ti40Zr20,Cu-Ti-Zr,AM,1
6570,Cu40Ti50Zr10,Cu-Ti-Zr,AM,1
6571,Cu50Ti0Zr50,Cu-Ti-Zr,AM,1
6572,Cu50Ti10Zr40,Cu-Ti-Zr,AM,1
6573,Cu50Ti20Zr30,Cu-Ti-Zr,AM,1
6574,Cu50Ti30Zr20,Cu-Ti-Zr,AM,1
6575,Cu50Ti40Zr10,Cu-Ti-Zr,AM,1
6576,Cu60Ti10Zr30,Cu-Ti-Zr,AM,1
6577,Cu60Ti20Zr20,Cu-Ti-Zr,AM,1
6578,Cu60Ti30Zr10,Cu-Ti-Zr,AM,1
6579,Cu30Ti10Zr60,Cu-Ti-Zr,AC,0
6580,Cu30Ti20Zr50,Cu-Ti-Zr,AC,0
6581,Cu30Ti60Zr10,Cu-Ti-Zr,AC,0
6582,Cu40Ti0Zr60,Cu-Ti-Zr,AC,0
6583,Cu45Ti50Zr5,Cu-Ti-Zr,AC,0
6584,Cu60Ti0Zr40,Cu-Ti-Zr,AC,0
6585,Cu60Ti40Zr0,Cu-Ti-Zr,AC,0
6586,Cu20Ti40Zr40,Cu-Ti-Zr,CR,0
6587,Cu25Ti50Zr25,Cu-Ti-Zr,CR,0
6588,Cu30Ti0Zr70,Cu-Ti-Zr,CR,0
6589,Cu50Ti50Zr0,Cu-Ti-Zr,CR,0
6590,Cu70Ti10Zr20,Cu-Ti-Zr,CR,0
6591,Cu70Ti20Zr10,Cu-Ti-Zr,CR,0
6592,Cu70Ti30Zr0,Cu-Ti-Zr,CR,0
6593,Dy0.3Fe89.7Zr10,Dy-Fe-Zr,AM,1
6594,Dy88Fe2Zr10,Dy-Fe-Zr,AM,1
