,formula,chemsys_abc,gfa
4862,La86Au14,Au-La,0
4863,La85Au15,Au-La,0
4864,La84Au16,Au-La,0
4865,La83Au17,Au-La,0
4866,La82Au18,Au-La,1
4867,La81Au19,Au-La,1
4868,La80Au20,Au-La,1
4869,La79Au21,Au-La,1
4870,La78Au22,Au-La,1
4871,La77Au23,Au-La,1
4872,La76Au24,Au-La,1
4873,La75Au25,Au-La,1
4874,La74Au26,Au-La,1
4875,La73Au27,Au-La,0
4876,La72Au28,Au-La,0
4877,La71Au29,Au-La,0
4878,La70Au30,Au-La,0
4879,La69Au31,Au-La,0
4880,La68Au32,Au-La,0
4881,La67Au33,Au-La,0
4882,La66Au34,Au-La,0
4883,La65Au35,Au-La,0
4884,La64Au36,Au-La,0
4885,La63Au37,Au-La,0
4886,La62Au38,Au-La,0
4887,La61Au39,Au-La,0
4888,La60Au40,Au-La,0
4889,La59Au41,Au-La,0
4890,La58Au42,Au-La,0
4891,La57Au43,Au-La,0
4892,La56Au44,Au-La,0
4893,La55Au45,Au-La,0
4894,La54Au46,Au-La,0
4895,La53Au47,Au-La,0
4896,La52Au48,Au-La,0
4897,La51Au49,Au-La,0
4898,La50Au50,Au-La,0
4899,La49Au51,Au-La,0
4900,La48Au52,Au-La,0
4901,La47Au53,Au-La,0
4902,La46Au54,Au-La,0
4903,La45Au55,Au-La,0
4904,La44Au56,Au-La,0
4905,La43Au57,Au-La,0
4906,La42Au58,Au-La,0
4907,La41Au59,Au-La,0
4908,La40Au60,Au-La,0
4909,La39Au61,Au-La,0
4910,La38Au62,Au-La,0
4911,La37Au63,Au-La,0
4912,La36Au64,Au-La,0
4913,La35Au65,Au-La,0
4914,La34Au66,Au-La,0
4915,La33Au67,Au-La,0
4916,La32Au68,Au-La,0
4917,La31Au69,Au-La,0
4918,La30Au70,Au-La,0
4919,La29Au71,Au-La,0
4920,La28Au72,Au-La,0
4921,La27Au73,Au-La,0
4922,La26Au74,Au-La,0
4923,La25Au75,Au-La,0
4924,La24Au76,Au-La,0
4925,La23Au77,Au-La,0
4926,La22Au78,Au-La,0
4927,La21Au79,Au-La,0
4928,La20Au80,Au-La,0
4929,La19Au81,Au-La,0
4930,La18Au82,Au-La,0
4931,La17Au83,Au-La,0
4932,La16Au84,Au-La,0
4933,La15Au85,Au-La,0
4934,La14Au86,Au-La,0
4935,La13Au87,Au-La,0
4936,La12Au88,Au-La,0
4937,La11Au89,Au-La,0
4938,La10Au90,Au-La,0
4939,La9Au91,Au-La,0
4940,La8Au92,Au-La,0
4941,La7Au93,Au-La,0
4942,La6Au94,Au-La,0
4943,La5Au95,Au-La,0
4944,La4Au96,Au-La,0
4945,La3Au97,Au-La,0
4946,La2Au98,Au-La,0
4947,La1Au99,Au-La,0
4948,La0Au100,Au-La,0
4949,Mg100Y0,Mg-Y,0
4950,Mg99Y1,Mg-Y,0
4951,Mg98Y2,Mg-Y,0
4952,Mg97Y3,Mg-Y,0
4953,Mg96Y4,Mg-Y,0
4954,Mg95Y5,Mg-Y,0
4955,Mg94Y6,Mg-Y,0
4956,Mg93Y7,Mg-Y,0
4957,Mg92Y8,Mg-Y,0
4958,Mg91Y9,Mg-Y,0
4959,Mg90Y10,Mg-Y,0
4960,Mg89Y11,Mg-Y,0
4961,Mg88Y12,Mg-Y,0
4962,Mg87Y13,Mg-Y,0
4963,Mg86Y14,Mg-Y,0
4964,Mg85Y15,Mg-Y,1
4965,Mg84Y16,Mg-Y,1
4966,Mg83Y17,Mg-Y,0
4967,Mg82Y18,Mg-Y,0
4968,Mg81Y19,Mg-Y,0
4969,Mg80Y20,Mg-Y,0
4970,Mg79Y21,Mg-Y,0
4971,Mg78Y22,Mg-Y,0
4972,Mg77Y23,Mg-Y,0
4973,Mg76Y24,Mg-Y,0
4974,Mg75Y25,Mg-Y,0
4975,Mg74Y26,Mg-Y,0
4976,Mg73Y27,Mg-Y,0
4977,Mg72Y28,Mg-Y,0
4978,Mg71Y29,Mg-Y,0
4979,Mg70Y30,Mg-Y,0
4980,Mg69Y31,Mg-Y,0
4981,Mg68Y32,Mg-Y,0
4982,Mg67Y33,Mg-Y,0
4983,Mg66Y34,Mg-Y,0
4984,Mg65Y35,Mg-Y,0
4985,Mg64Y36,Mg-Y,0
4986,Mg63Y37,Mg-Y,0
4987,Mg62Y38,Mg-Y,0
4988,Mg61Y39,Mg-Y,0
4989,Mg60Y40,Mg-Y,0
4990,Mg59Y41,Mg-Y,0
4991,Mg58Y42,Mg-Y,0
4992,Mg57Y43,Mg-Y,0
4993,Mg56Y44,Mg-Y,0
4994,Mg55Y45,Mg-Y,0
4995,Mg54Y46,Mg-Y,0
4996,Mg53Y47,Mg-Y,0
4997,Mg52Y48,Mg-Y,0
4998,Mg51Y49,Mg-Y,0
4999,Mg50Y50,Mg-Y,0
5000,Mg49Y51,Mg-Y,0
5001,Mg48Y52,Mg-Y,0
5002,Mg47Y53,Mg-Y,0
5003,Mg46Y54,Mg-Y,0
5004,Mg45Y55,Mg-Y,0
5005,Mg44Y56,Mg-Y,0
5006,Mg43Y57,Mg-Y,0
5007,Mg42Y58,Mg-Y,0
5008,Mg41Y59,Mg-Y,0
5009,Mg40Y60,Mg-Y,0
5010,Mg39Y61,Mg-Y,0
5011,Mg38Y62,Mg-Y,0
5012,Mg37Y63,Mg-Y,0
5013,Mg36Y64,Mg-Y,0
5014,Mg35Y65,Mg-Y,0
5015,Mg34Y66,Mg-Y,0
5016,Mg33Y67,Mg-Y,0
5017,Mg32Y68,Mg-Y,0
5018,Mg31Y69,Mg-Y,0
5019,Mg30Y70,Mg-Y,0
5020,Mg29Y71,Mg-Y,0
5021,Mg28Y72,Mg-Y,0
5022,Mg27Y73,Mg-Y,0
5023,Mg26Y74,Mg-Y,0
5024,Mg25Y75,Mg-Y,0
5025,Mg24Y76,Mg-Y,0
5026,Mg23Y77,Mg-Y,0
5027,Mg22Y78,Mg-Y,0
5028,Mg21Y79,Mg-Y,0
5029,Mg20Y80,Mg-Y,0
5030,Mg19Y81,Mg-Y,0
5031,Mg18Y82,Mg-Y,0
5032,Mg17Y83,Mg-Y,0
5033,Mg16Y84,Mg-Y,0
5034,Mg15Y85,Mg-Y,0
5035,Mg14Y86,Mg-Y,0
5036,Mg13Y87,Mg-Y,0
5037,Mg12Y88,Mg-Y,0
5038,Mg11Y89,Mg-Y,0
5039,Mg10Y90,Mg-Y,0
5040,Mg9Y91,Mg-Y,0
5041,Mg8Y92,Mg-Y,0
5042,Mg7Y93,Mg-Y,0
5043,Mg6Y94,Mg-Y,0
5044,Mg5Y95,Mg-Y,0
5045,Mg4Y96,Mg-Y,0
5046,Mg3Y97,Mg-Y,0
5047,Mg2Y98,Mg-Y,0
5048,Mg1Y99,Mg-Y,0
5049,Mg0Y100,Mg-Y,0
5050,Mg100Zn0,Mg-Zn,0
5051,Mg99Zn1,Mg-Zn,0
5052,Mg98Zn2,Mg-Zn,0
5053,Mg97Zn3,Mg-Zn,0
5054,Mg96Zn4,Mg-Zn,0
5055,Mg95Zn5,Mg-Zn,0
5056,Mg94Zn6,Mg-Zn,0
5057,Mg93Zn7,Mg-Zn,0
5058,Mg92Zn8,Mg-Zn,0
5059,Mg91Zn9,Mg-Zn,0
5060,Mg90Zn10,Mg-Zn,0
5061,Mg89Zn11,Mg-Zn,0
5062,Mg88Zn12,Mg-Zn,0
5063,Mg87Zn13,Mg-Zn,0
5064,Mg86Zn14,Mg-Zn,0
5065,Mg85Zn15,Mg-Zn,0
5066,Mg84Zn16,Mg-Zn,0
5067,Mg83Zn17,Mg-Zn,0
5068,Mg82Zn18,Mg-Zn,0
5069,Mg81Zn19,Mg-Zn,0
5070,Mg80Zn20,Mg-Zn,0
5071,Mg79Zn21,Mg-Zn,0
5072,Mg78Zn22,Mg-Zn,0
5073,Mg77Zn23,Mg-Zn,0
5074,Mg76Zn24,Mg-Zn,1
5075,Mg75Zn25,Mg-Zn,1
5076,Mg74Zn26,Mg-Zn,1
5077,Mg73Zn27,Mg-Zn,1
5078,Mg72Zn28,Mg-Zn,1
5079,Mg71Zn29,Mg-Zn,1
5080,Mg70Zn30,Mg-Zn,1
5081,Mg69Zn31,Mg-Zn,1
5082,Mg68Zn32,Mg-Zn,1
5083,Mg67Zn33,Mg-Zn,1
5084,Mg66Zn34,Mg-Zn,1
5085,Mg65Zn35,Mg-Zn,1
5086,Mg64Zn36,Mg-Zn,0
5087,Mg63Zn37,Mg-Zn,0
5088,Mg62Zn38,Mg-Zn,0
5089,Mg61Zn39,Mg-Zn,0
5090,Mg60Zn40,Mg-Zn,0
5091,Mg59Zn41,Mg-Zn,0
5092,Mg58Zn42,Mg-Zn,0
5093,Mg57Zn43,Mg-Zn,0
5094,Mg56Zn44,Mg-Zn,0
5095,Mg55Zn45,Mg-Zn,0
5096,Mg54Zn46,Mg-Zn,0
5097,Mg53Zn47,Mg-Zn,0
5098,Mg52Zn48,Mg-Zn,0
5099,Mg51Zn49,Mg-Zn,0
5100,Mg50Zn50,Mg-Zn,0
5101,Mg49Zn51,Mg-Zn,0
5102,Mg48Zn52,Mg-Zn,0
5103,Mg47Zn53,Mg-Zn,0
5104,Mg46Zn54,Mg-Zn,0
5105,Mg45Zn55,Mg-Zn,0
5106,Mg44Zn56,Mg-Zn,0
5107,Mg43Zn57,Mg-Zn,0
5108,Mg42Zn58,Mg-Zn,0
5109,Mg41Zn59,Mg-Zn,0
5110,Mg40Zn60,Mg-Zn,0
5111,Mg39Zn61,Mg-Zn,0
5112,Mg38Zn62,Mg-Zn,0
5113,Mg37Zn63,Mg-Zn,0
5114,Mg36Zn64,Mg-Zn,0
5115,Mg35Zn65,Mg-Zn,0
5116,Mg34Zn66,Mg-Zn,0
5117,Mg33Zn67,Mg-Zn,0
5118,Mg32Zn68,Mg-Zn,0
5119,Mg31Zn69,Mg-Zn,0
5120,Mg30Zn70,Mg-Zn,0
5121,Mg29Zn71,Mg-Zn,0
5122,Mg28Zn72,Mg-Zn,0
5123,Mg27Zn73,Mg-Zn,0
5124,Mg26Zn74,Mg-Zn,0
5125,Mg25Zn75,Mg-Zn,0
5126,Mg24Zn76,Mg-Zn,0
5127,Mg23Zn77,Mg-Zn,0
5128,Mg22Zn78,Mg-Zn,0
5129,Mg21Zn79,Mg-Zn,0
5130,Mg20Zn80,Mg-Zn,0
5131,Mg19Zn81,Mg-Zn,0
5132,Mg18Zn82,Mg-Zn,0
5133,Mg17Zn83,Mg-Zn,0
5134,Mg16Zn84,Mg-Zn,0
5135,Mg15Zn85,Mg-Zn,0
5136,Mg14Zn86,Mg-Zn,0
5137,Mg13Zn87,Mg-Zn,0
5138,Mg12Zn88,Mg-Zn,0
5139,Mg11Zn89,Mg-Zn,0
5140,Mg10Zn90,Mg-Zn,0
5141,Mg9Zn91,Mg-Zn,0
5142,Mg8Zn92,Mg-Zn,0
5143,Mg7Zn93,Mg-Zn,0
5144,Mg6Zn94,Mg-Zn,0
5145,Mg5Zn95,Mg-Zn,0
5146,Mg4Zn96,Mg-Zn,0
5147,Mg3Zn97,Mg-Zn,0
5148,Mg2Zn98,Mg-Zn,0
5149,Mg1Zn99,Mg-Zn,0
5150,Mg0Zn100,Mg-Zn,0
5151,Nb100Ni0,Nb-Ni,0
5152,Nb99Ni1,Nb-Ni,0
5153,Nb98Ni2,Nb-Ni,0
5154,Nb97Ni3,Nb-Ni,0
5155,Nb96Ni4,Nb-Ni,0
5156,Nb95Ni5,Nb-Ni,0
5157,Nb94Ni6,Nb-Ni,0
5158,Nb93Ni7,Nb-Ni,0
5159,Nb92Ni8,Nb-Ni,0
5160,Nb91Ni9,Nb-Ni,0
5161,Nb90Ni10,Nb-Ni,0
5162,Nb89Ni11,Nb-Ni,0
5163,Nb88Ni12,Nb-Ni,0
5164,Nb87Ni13,Nb-Ni,0
5165,Nb86Ni14,Nb-Ni,0
5166,Nb85Ni15,Nb-Ni,0
5167,Nb84Ni16,Nb-Ni,0
5168,Nb83Ni17,Nb-Ni,0
5169,Nb82Ni18,Nb-Ni,0
5170,Nb81Ni19,Nb-Ni,0
5171,Nb80Ni20,Nb-Ni,0
5172,Nb79Ni21,Nb-Ni,0
5173,Nb78Ni22,Nb-Ni,0
5174,Nb77Ni23,Nb-Ni,0
5175,Nb76Ni24,Nb-Ni,0
5176,Nb75Ni25,Nb-Ni,0
5177,Nb74Ni26,Nb-Ni,0
5178,Nb73Ni27,Nb-Ni,0
5179,Nb72Ni28,Nb-Ni,0
5180,Nb71Ni29,Nb-Ni,0
5181,Nb70Ni30,Nb-Ni,0
5182,Nb69Ni31,Nb-Ni,0
5183,Nb68Ni32,Nb-Ni,0
5184,Nb67Ni33,Nb-Ni,0
5185,Nb66Ni34,Nb-Ni,0
5186,Nb65Ni35,Nb-Ni,0
5187,Nb64Ni36,Nb-Ni,0
5188,Nb63Ni37,Nb-Ni,0
5189,Nb62Ni38,Nb-Ni,0
5190,Nb61Ni39,Nb-Ni,0
5191,Nb60Ni40,Nb-Ni,1
5192,Nb59Ni41,Nb-Ni,1
5193,Nb58Ni42,Nb-Ni,1
5194,Nb57Ni43,Nb-Ni,1
5195,Nb56Ni44,Nb-Ni,1
5196,Nb55Ni45,Nb-Ni,1
5197,Nb54Ni46,Nb-Ni,1
5198,Nb53Ni47,Nb-Ni,1
5199,Nb52Ni48,Nb-Ni,1
5200,Nb51Ni49,Nb-Ni,1
5201,Nb50Ni50,Nb-Ni,1
5202,Nb49Ni51,Nb-Ni,1
5203,Nb48Ni52,Nb-Ni,1
5204,Nb47Ni53,Nb-Ni,1
5205,Nb46Ni54,Nb-Ni,1
5206,Nb45Ni55,Nb-Ni,1
5207,Nb44Ni56,Nb-Ni,1
5208,Nb43Ni57,Nb-Ni,1
5209,Nb42Ni58,Nb-Ni,1
5210,Nb41Ni59,Nb-Ni,1
5211,Nb40Ni60,Nb-Ni,1
5212,Nb39Ni61,Nb-Ni,1
5213,Nb38Ni62,Nb-Ni,1
5214,Nb37Ni63,Nb-Ni,1
5215,Nb36Ni64,Nb-Ni,0
5216,Nb35Ni65,Nb-Ni,0
5217,Nb34Ni66,Nb-Ni,0
5218,Nb33Ni67,Nb-Ni,0
5219,Nb32Ni68,Nb-Ni,0
5220,Nb31Ni69,Nb-Ni,0
5221,Nb30Ni70,Nb-Ni,0
5222,Nb29Ni71,Nb-Ni,0
5223,Nb28Ni72,Nb-Ni,0
5224,Nb27Ni73,Nb-Ni,0
5225,Nb26Ni74,Nb-Ni,0
5226,Nb25Ni75,Nb-Ni,0
5227,Nb24Ni76,Nb-Ni,0
5228,Nb23Ni77,Nb-Ni,0
5229,Nb22Ni78,Nb-Ni,0
5230,Nb21Ni79,Nb-Ni,0
5231,Nb20Ni80,Nb-Ni,0
5232,Nb19Ni81,Nb-Ni,0
5233,Nb18Ni82,Nb-Ni,0
5234,Nb17Ni83,Nb-Ni,0
5235,Nb16Ni84,Nb-Ni,0
5236,Nb15Ni85,Nb-Ni,0
5237,Nb14Ni86,Nb-Ni,0
5238,Nb13Ni87,Nb-Ni,0
5239,Nb12Ni88,Nb-Ni,0
5240,Nb11Ni89,Nb-Ni,0
5241,Nb10Ni90,Nb-Ni,0
5242,Nb9Ni91,Nb-Ni,0
5243,Nb8Ni92,Nb-Ni,0
5244,Nb7Ni93,Nb-Ni,0
5245,Nb6Ni94,Nb-Ni,0
5246,Nb5Ni95,Nb-Ni,0
5247,Nb4Ni96,Nb-Ni,0
5248,Nb3Ni97,Nb-Ni,0
5249,Nb2Ni98,Nb-Ni,0
5250,Nb1Ni99,Nb-Ni,0
5251,Nb0Ni100,Nb-Ni,0
5252,Ni100B0,B-Ni,0
5253,Ni99B1,B-Ni,0
5254,Ni98B2,B-Ni,0
5255,Ni97B3,B-Ni,0
5256,Ni96B4,B-Ni,0
5257,Ni95B5,B-Ni,0
5258,Ni94B6,B-Ni,0
5259,Ni93B7,B-Ni,0
5260,Ni92B8,B-Ni,0
5261,Ni91B9,B-Ni,0
5262,Ni90B10,B-Ni,0
5263,Ni89B11,B-Ni,0
5264,Ni88B12,B-Ni,0
5265,Ni87B13,B-Ni,0
5266,Ni86B14,B-Ni,0
5267,Ni85B15,B-Ni,0
5268,Ni84B16,B-Ni,0
5269,Ni83B17,B-Ni,0
5270,Ni82B18,B-Ni,0
5271,Ni81B19,B-Ni,0
5272,Ni80B20,B-Ni,0
5273,Ni79B21,B-Ni,0
5274,Ni78B22,B-Ni,0
5275,Ni77B23,B-Ni,0
5276,Ni76B24,B-Ni,0
5277,Ni75B25,B-Ni,0
5278,Ni74B26,B-Ni,0
5279,Ni73B27,B-Ni,0
5280,Ni72B28,B-Ni,1
5281,Ni71B29,B-Ni,1
5282,Ni70B30,B-Ni,1
5283,Ni69B31,B-Ni,1
5284,Ni68B32,B-Ni,1
5285,Ni67B33,B-Ni,1
5286,Ni66B34,B-Ni,1
5287,Ni65B35,B-Ni,1
5288,Ni64B36,B-Ni,1
5289,Ni63B37,B-Ni,1
5290,Ni62B38,B-Ni,1
5291,Ni61B39,B-Ni,1
5292,Ni60B40,B-Ni,1
5293,Ni59B41,B-Ni,1
5294,Ni58B42,B-Ni,0
5295,Ni57B43,B-Ni,0
5296,Ni56B44,B-Ni,0
5297,Ni55B45,B-Ni,0
5298,Ni54B46,B-Ni,0
5299,Ni53B47,B-Ni,0
5300,Ni52B48,B-Ni,0
5301,Ni51B49,B-Ni,0
5302,Ni50B50,B-Ni,0
5303,Ni49B51,B-Ni,0
5304,Ni48B52,B-Ni,0
5305,Ni47B53,B-Ni,0
5306,Ni46B54,B-Ni,0
5307,Ni45B55,B-Ni,0
5308,Ni44B56,B-Ni,0
5309,Ni43B57,B-Ni,0
5310,Ni42B58,B-Ni,0
5311,Ni41B59,B-Ni,0
5312,Ni40B60,B-Ni,0
5313,Ni39B61,B-Ni,0
5314,Ni38B62,B-Ni,0
5315,Ni37B63,B-Ni,0
5316,Ni36B64,B-Ni,0
5317,Ni35B65,B-Ni,0
5318,Ni34B66,B-Ni,0
5319,Ni33B67,B-Ni,0
5320,Ni32B68,B-Ni,0
5321,Ni31B69,B-Ni,0
5322,Ni30B70,B-Ni,0
5323,Ni29B71,B-Ni,0
5324,Ni28B72,B-Ni,0
5325,Ni27B73,B-Ni,0
5326,Ni26B74,B-Ni,0
5327,Ni25B75,B-Ni,0
5328,Ni24B76,B-Ni,0
5329,Ni23B77,B-Ni,0
5330,Ni22B78,B-Ni,0
5331,Ni21B79,B-Ni,0
5332,Ni20B80,B-Ni,0
5333,Ni19B81,B-Ni,0
5334,Ni18B82,B-Ni,0
5335,Ni17B83,B-Ni,0
5336,Ni16B84,B-Ni,0
5337,Ni15B85,B-Ni,0
5338,Ni14B86,B-Ni,0
5339,Ni13B87,B-Ni,0
5340,Ni12B88,B-Ni,0
5341,Ni11B89,B-Ni,0
5342,Ni10B90,B-Ni,0
5343,Ni9B91,B-Ni,0
5344,Ni8B92,B-Ni,0
5345,Ni7B93,B-Ni,0
5346,Ni6B94,B-Ni,0
5347,Ni5B95,B-Ni,0
5348,Ni4B96,B-Ni,0
5349,Ni3B97,B-Ni,0
5350,Ni2B98,B-Ni,0
5351,Ni1B99,B-Ni,0
5352,Ni0B100,B-Ni,0
5353,Ni100Ta0,Ni-Ta,0
5354,Ni99Ta1,Ni-Ta,0
5355,Ni98Ta2,Ni-Ta,0
5356,Ni97Ta3,Ni-Ta,0
5357,Ni96Ta4,Ni-Ta,0
5358,Ni95Ta5,Ni-Ta,0
5359,Ni94Ta6,Ni-Ta,0
5360,Ni93Ta7,Ni-Ta,0
5361,Ni92Ta8,Ni-Ta,0
5362,Ni91Ta9,Ni-Ta,0
5363,Ni90Ta10,Ni-Ta,0
5364,Ni89Ta11,Ni-Ta,0
5365,Ni88Ta12,Ni-Ta,0
5366,Ni87Ta13,Ni-Ta,0
5367,Ni86Ta14,Ni-Ta,0
5368,Ni85Ta15,Ni-Ta,0
5369,Ni84Ta16,Ni-Ta,0
5370,Ni83Ta17,Ni-Ta,0
5371,Ni82Ta18,Ni-Ta,0
5372,Ni81Ta19,Ni-Ta,0
5373,Ni80Ta20,Ni-Ta,0
5374,Ni79Ta21,Ni-Ta,0
5375,Ni78Ta22,Ni-Ta,0
5376,Ni77Ta23,Ni-Ta,0
5377,Ni76Ta24,Ni-Ta,0
5378,Ni75Ta25,Ni-Ta,0
5379,Ni74Ta26,Ni-Ta,0
5380,Ni73Ta27,Ni-Ta,0
5381,Ni72Ta28,Ni-Ta,0
5382,Ni71Ta29,Ni-Ta,0
5383,Ni70Ta30,Ni-Ta,1
5384,Ni69Ta31,Ni-Ta,1
5385,Ni68Ta32,Ni-Ta,1
5386,Ni67Ta33,Ni-Ta,1
5387,Ni66Ta34,Ni-Ta,1
5388,Ni65Ta35,Ni-Ta,1
5389,Ni64Ta36,Ni-Ta,1
5390,Ni63Ta37,Ni-Ta,1
5391,Ni62Ta38,Ni-Ta,1
5392,Ni61Ta39,Ni-Ta,1
5393,Ni60Ta40,Ni-Ta,1
5394,Ni59Ta41,Ni-Ta,1
5395,Ni58Ta42,Ni-Ta,1
5396,Ni57Ta43,Ni-Ta,1
5397,Ni56Ta44,Ni-Ta,1
5398,Ni55Ta45,Ni-Ta,1
5399,Ni54Ta46,Ni-Ta,1
5400,Ni53Ta47,Ni-Ta,1
5401,Ni52Ta48,Ni-Ta,1
5402,Ni51Ta49,Ni-Ta,1
5403,Ni50Ta50,Ni-Ta,1
5404,Ni49Ta51,Ni-Ta,0
5405,Ni48Ta52,Ni-Ta,0
5406,Ni47Ta53,Ni-Ta,0
5407,Ni46Ta54,Ni-Ta,0
5408,Ni45Ta55,Ni-Ta,0
5409,Ni44Ta56,Ni-Ta,0
5410,Ni43Ta57,Ni-Ta,0
5411,Ni42Ta58,Ni-Ta,0
5412,Ni41Ta59,Ni-Ta,0
5413,Ni40Ta60,Ni-Ta,0
5414,Ni39Ta61,Ni-Ta,0
5415,Ni38Ta62,Ni-Ta,0
5416,Ni37Ta63,Ni-Ta,0
5417,Ni36Ta64,Ni-Ta,0
5418,Ni35Ta65,Ni-Ta,0
5419,Ni34Ta66,Ni-Ta,0
5420,Ni33Ta67,Ni-Ta,0
5421,Ni32Ta68,Ni-Ta,0
5422,Ni31Ta69,Ni-Ta,0
5423,Ni30Ta70,Ni-Ta,0
5424,Ni29Ta71,Ni-Ta,0
5425,Ni28Ta72,Ni-Ta,0
5426,Ni27Ta73,Ni-Ta,0
5427,Ni26Ta74,Ni-Ta,0
5428,Ni25Ta75,Ni-Ta,0
5429,Ni24Ta76,Ni-Ta,0
5430,Ni23Ta77,Ni-Ta,0
5431,Ni22Ta78,Ni-Ta,0
5432,Ni21Ta79,Ni-Ta,0
5433,Ni20Ta80,Ni-Ta,0
5434,Ni19Ta81,Ni-Ta,0
5435,Ni18Ta82,Ni-Ta,0
5436,Ni17Ta83,Ni-Ta,0
5437,Ni16Ta84,Ni-Ta,0
5438,Ni15Ta85,Ni-Ta,0
5439,Ni14Ta86,Ni-Ta,0
5440,Ni13Ta87,Ni-Ta,0
5441,Ni12Ta88,Ni-Ta,0
5442,Ni11Ta89,Ni-Ta,0
5443,Ni10Ta90,Ni-Ta,0
5444,Ni9Ta91,Ni-Ta,0
5445,Ni8Ta92,Ni-Ta,0
5446,Ni7Ta93,Ni-Ta,0
5447,Ni6Ta94,Ni-Ta,0
5448,Ni5Ta95,Ni-Ta,0
5449,Ni4Ta96,Ni-Ta,0
5450,Ni3Ta97,Ni-Ta,0
5451,Ni2Ta98,Ni-Ta,0
5452,Ni1Ta99,Ni-Ta,0
5453,Ni0Ta100,Ni-Ta,0
5454,Ni100Zr0,Ni-Zr,0
5455,Ni99Zr1,Ni-Zr,0
5456,Ni98Zr2,Ni-Zr,0
5457,Ni97Zr3,Ni-Zr,0
5458,Ni96Zr4,Ni-Zr,0
5459,Ni95Zr5,Ni-Zr,0
5460,Ni94Zr6,Ni-Zr,0
5461,Ni93Zr7,Ni-Zr,0
5462,Ni92Zr8,Ni-Zr,0
5463,Ni91Zr9,Ni-Zr,0
5464,Ni90Zr10,Ni-Zr,0
5465,Ni89Zr11,Ni-Zr,0
5466,Ni88Zr12,Ni-Zr,0
5467,Ni87Zr13,Ni-Zr,0
5468,Ni86Zr14,Ni-Zr,0
5469,Ni85Zr15,Ni-Zr,0
5470,Ni84Zr16,Ni-Zr,0
5471,Ni83Zr17,Ni-Zr,0
5472,Ni82Zr18,Ni-Zr,0
5473,Ni81Zr19,Ni-Zr,0
5474,Ni80Zr20,Ni-Zr,1
5475,Ni79Zr21,Ni-Zr,1
5476,Ni78Zr22,Ni-Zr,1
5477,Ni77Zr23,Ni-Zr,1
5478,Ni76Zr24,Ni-Zr,1
5479,Ni75Zr25,Ni-Zr,1
5480,Ni74Zr26,Ni-Zr,1
5481,Ni73Zr27,Ni-Zr,1
5482,Ni72Zr28,Ni-Zr,1
5483,Ni71Zr29,Ni-Zr,1
5484,Ni70Zr30,Ni-Zr,1
5485,Ni69Zr31,Ni-Zr,1
5486,Ni68Zr32,Ni-Zr,1
5487,Ni67Zr33,Ni-Zr,1
5488,Ni66Zr34,Ni-Zr,1
5489,Ni65Zr35,Ni-Zr,1
5490,Ni64Zr36,Ni-Zr,1
5491,Ni63Zr37,Ni-Zr,1
5492,Ni62Zr38,Ni-Zr,1
5493,Ni61Zr39,Ni-Zr,1
5494,Ni60Zr40,Ni-Zr,1
5495,Ni59Zr41,Ni-Zr,1
5496,Ni58Zr42,Ni-Zr,1
5497,Ni57Zr43,Ni-Zr,1
5498,Ni56Zr44,Ni-Zr,1
5499,Ni55Zr45,Ni-Zr,1
5500,Ni54Zr46,Ni-Zr,1
5501,Ni53Zr47,Ni-Zr,1
5502,Ni52Zr48,Ni-Zr,1
5503,Ni51Zr49,Ni-Zr,1
5504,Ni50Zr50,Ni-Zr,1
5505,Ni49Zr51,Ni-Zr,1
5506,Ni48Zr52,Ni-Zr,1
5507,Ni47Zr53,Ni-Zr,1
5508,Ni46Zr54,Ni-Zr,1
5509,Ni45Zr55,Ni-Zr,1
5510,Ni44Zr56,Ni-Zr,1
5511,Ni43Zr57,Ni-Zr,1
5512,Ni42Zr58,Ni-Zr,1
5513,Ni41Zr59,Ni-Zr,1
5514,Ni40Zr60,Ni-Zr,1
5515,Ni39Zr61,Ni-Zr,1
5516,Ni38Zr62,Ni-Zr,1
5517,Ni37Zr63,Ni-Zr,1
5518,Ni36Zr64,Ni-Zr,1
5519,Ni35Zr65,Ni-Zr,1
5520,Ni34Zr66,Ni-Zr,1
5521,Ni33Zr67,Ni-Zr,1
5522,Ni32Zr68,Ni-Zr,1
5523,Ni31Zr69,Ni-Zr,1
5524,Ni30Zr70,Ni-Zr,1
5525,Ni29Zr71,Ni-Zr,1
5526,Ni28Zr72,Ni-Zr,1
5527,Ni27Zr73,Ni-Zr,1
5528,Ni26Zr74,Ni-Zr,1
5529,Ni25Zr75,Ni-Zr,1
5530,Ni24Zr76,Ni-Zr,1
5531,Ni23Zr77,Ni-Zr,1
5532,Ni22Zr78,Ni-Zr,1
5533,Ni21Zr79,Ni-Zr,1
5534,Ni20Zr80,Ni-Zr,1
5535,Ni19Zr81,Ni-Zr,0
5536,Ni18Zr82,Ni-Zr,0
5537,Ni17Zr83,Ni-Zr,0
5538,Ni16Zr84,Ni-Zr,0
5539,Ni15Zr85,Ni-Zr,0
5540,Ni14Zr86,Ni-Zr,0
5541,Ni13Zr87,Ni-Zr,0
5542,Ni12Zr88,Ni-Zr,0
5543,Ni11Zr89,Ni-Zr,0
5544,Ni10Zr90,Ni-Zr,0
5545,Ni9Zr91,Ni-Zr,0
5546,Ni8Zr92,Ni-Zr,0
5547,Ni7Zr93,Ni-Zr,0
