formula,phase,gfa
Cu0Hf70Ni30,AM,1
Cu10Hf20Ni70,AM,1
Cu10Hf30Ni60,AM,1
Cu10Hf40Ni50,AM,1
Cu10Hf50Ni40,AM,1
Cu10Hf60Ni30,AM,1
Cu10Hf70Ni20,AM,1
Cu10Hf75Ni15,AM,1
Cu15Hf55Ni30,AM,1
Cu20Hf20Ni60,AM,1
Cu20Hf30Ni50,AM,1
Cu20Hf40Ni40,AM,1
Cu20Hf50Ni30,AM,1
Cu20Hf55Ni25,AM,1
Cu20Hf60Ni20,AM,1
Cu20Hf65Ni15,AM,1
Cu20Hf70Ni10,AM,1
Cu25Hf50Ni25,AM,1
Cu25Hf55Ni20,AM,1
Cu30Hf20Ni50,AM,1
Cu30Hf30Ni40,AM,1
Cu30Hf40Ni30,AM,1
Cu30Hf45Ni25,AM,1
Cu30Hf50Ni20,AM,1
Cu30Hf55Ni15,AM,1
Cu30Hf60Ni10,AM,1
Cu30Hf70Ni0,AM,1
Cu35Hf45Ni20,AM,1
Cu35Hf50Ni15,AM,1
Cu40Hf20Ni40,AM,1
Cu40Hf30Ni30,AM,1
Cu40Hf40Ni20,AM,1
Cu40Hf45Ni15,AM,1
Cu40Hf50Ni10,AM,1
Cu40Hf60Ni0,AM,1
Cu50Hf20Ni30,AM,1
Cu50Hf30Ni20,AM,1
Cu50Hf40Ni10,AM,1
Cu50Hf50Ni0,AM,1
Cu60Hf20Ni20,AM,1
Cu60Hf30Ni10,AM,1
Cu60Hf40Ni0,AM,1
Cu70Hf30Ni0,AM,1
Cu70Hf20Ni10,AC,0
Cu10Hf80Ni10,CR,0
Cu20Hf10Ni70,CR,0
Cu20Hf75Ni5,CR,0
Cu30Hf10Ni60,CR,0
Cu40Hf10Ni50,CR,0
Cu50Hf10Ni40,CR,0
Cu60Hf10Ni30,CR,0
Cu70Hf10Ni20,CR,0
Cu15La5Mg80,AM,1
Cu15La40Mg45,AM,1
Cu20La0Mg80,AM,1
Cu20La5Mg75,AM,1
Cu20La10Mg70,AM,1
Cu20La30Mg50,AM,1
Cu20La40Mg40,AM,1
Cu25La20Mg55,AM,1
Cu25La30Mg45,AM,1
Cu25La40Mg35,AM,1
Cu30La0Mg70,AM,1
Cu30La5Mg65,AM,1
Cu30La10Mg60,AM,1
Cu30La20Mg50,AM,1
Cu30La30Mg40,AM,1
Cu30La40Mg30,AM,1
Cu40La0Mg60,AM,1
Cu40La5Mg55,AM,1
Cu40La10Mg50,AM,1
Cu40La20Mg40,AM,1
Cu40La30Mg30,AM,1
Cu50La10Mg40,AM,1
Cu50La20Mg30,AM,1
Cu10La40Mg50,AC,0
Cu15La0Mg85,AC,0
Cu15La10Mg75,AC,0
Cu15La15Mg70,AC,0
Cu15La30Mg55,AC,0
Cu20La25Mg55,AC,0
Cu20La50Mg30,AC,0
Cu25La25Mg50,AC,0
Cu30La50Mg20,AC,0
Cu40La40Mg20,AC,0
Cu50La30Mg20,AC,0
Cu10La0Mg90,CR,0
Cu10La10Mg80,CR,0
Cu20La20Mg60,CR,0
Cu50La0Mg50,CR,0
Cu27La69Sr4,AM,1
Cu27La70Sr3,AM,1
Cu27La71Sr2,AM,1
Cu27La73Sr0,AM,1
Cu27.5La66Sr6.5,AM,1
Cu27.5La67.5Sr5,AM,1
Cu28La63.5Sr8.5,AM,1
Cu28La64.5Sr7.5,AM,1
Cu28.5La61.5Sr10,AM,1
Cu28.5La62.5Sr9,AM,1
Cu29La60Sr11,AM,1
Cu30La57.5Sr12.5,AM,1
Cu30La58Sr12,AM,1
Cu30.5La56Sr13.5,AM,1
Cu31La55Sr14,AM,1
Cu32La53.5Sr14.5,AM,1
Cu32.5La52.5Sr15,AM,1
Cu33La51.5Sr15.5,AM,1
Cu34La50Sr16,AM,1
Cu35La48Sr17,AM,1
Cu36La47Sr17,AM,1
Cu37La47Sr16,AM,1
Cu37La48Sr15,AM,1
Cu37La49Sr14,AM,1
Cu37La50.5Sr12.5,AM,1
Cu37La52Sr11,AM,1
Cu37La53Sr10,AM,1
Cu37La54Sr9,AM,1
Cu37La55Sr8,AM,1
Cu37La56Sr7,AM,1
Cu37La57Sr6,AM,1
Cu37La58Sr5,AM,1
Cu37La59Sr4,AM,1
Cu37La59.5Sr3.5,AM,1
Cu37La60.5Sr2.5,AM,1
Cu37La61.5Sr1.5,AM,1
Cu37La62Sr1,AM,1
Cu37La63Sr0,AM,1
Cu5Mg85Nd10,AM,1
Cu10Mg70Nd20,AM,1
Cu10Mg75Nd15,AM,1
Cu10Mg80Nd10,AM,1
Cu10Mg85Nd5,AM,1
Cu15Mg65Nd20,AM,1
Cu15Mg70Nd15,AM,1
Cu15Mg75Nd10,AM,1
Cu15Mg80Nd5,AM,1
Cu20Mg45Nd35,AM,1
Cu20Mg50Nd30,AM,1
Cu20Mg55Nd25,AM,1
Cu20Mg60Nd20,AM,1
Cu20Mg65Nd15,AM,1
Cu20Mg70Nd10,AM,1
Cu20Mg75Nd5,AM,1
Cu20Mg80Nd0,AM,1
Cu25Mg45Nd30,AM,1
Cu25Mg50Nd25,AM,1
Cu25Mg55Nd20,AM,1
Cu25Mg60Nd15,AM,1
Cu25Mg65Nd10,AM,1
Cu25Mg70Nd5,AM,1
Cu30Mg40Nd30,AM,1
Cu30Mg45Nd25,AM,1
Cu30Mg50Nd20,AM,1
Cu30Mg55Nd15,AM,1
Cu30Mg60Nd10,AM,1
Cu30Mg65Nd5,AM,1
Cu30Mg70Nd0,AM,1
Cu35Mg30Nd35,AM,1
Cu35Mg45Nd20,AM,1
Cu35Mg50Nd15,AM,1
Cu35Mg55Nd10,AM,1
Cu40Mg30Nd30,AM,1
Cu40Mg40Nd20,AM,1
Cu40Mg50Nd10,AM,1
Cu40Mg55Nd5,AM,1
Cu40Mg60Nd0,AM,1
Cu50Mg20Nd30,AM,1
Cu50Mg30Nd20,AM,1
Cu50Mg40Nd10,AM,1
Cu60Mg10Nd30,AM,1
Cu60Mg20Nd20,AM,1
Cu0Mg92.5Nd7.5,AC,0
Cu5Mg90Nd5,AC,0
Cu10Mg90Nd0,AC,0
Cu15Mg60Nd25,AC,0
Cu20Mg40Nd40,AC,0
Cu40Mg20Nd40,AC,0
Cu60Mg30Nd10,AC,0
Cu0Mg85Nd15,CR,0
Cu0Mg90Nd10,CR,0
Cu0Mg95Nd5,CR,0
Cu0Mg97.5Nd2.5,CR,0
Cu5Mg80Nd15,CR,0
Cu10Mg65Nd25,CR,0
Cu50Mg50Nd0,CR,0
Cu60Mg0Nd40,CR,0
Cu70Mg0Nd30,CR,0
Cu70Mg10Nd20,CR,0
Cu80Mg0Nd20,CR,0
Cu5Mg85Y10,AM,1
Cu10Mg65Y25,AM,1
Cu10Mg70Y20,AM,1
Cu10Mg80Y10,AM,1
Cu10Mg85Y5,AM,1
Cu15Mg70Y15,AM,1
Cu15Mg80Y5,AM,1
Cu20Mg50Y30,AM,1
Cu20Mg60Y20,AM,1
Cu20Mg70Y10,AM,1
Cu20Mg80Y0,AM,1
Cu25Mg60Y15,AM,1
Cu25Mg65Y10,AM,1
Cu25Mg70Y5,AM,1
Cu30Mg40Y30,AM,1
Cu30Mg50Y20,AM,1
Cu30Mg60Y10,AM,1
Cu30Mg70Y0,AM,1
Cu40Mg30Y30,AM,1
Cu40Mg40Y20,AM,1
Cu40Mg55Y5,AM,1
Cu40Mg60Y0,AM,1
Cu5Mg85Y10,AM,1
Cu1Mg84Y15,AM,1
Cu5Mg85Y10,AM,1
Cu10Mg65Y25,AM,1
Cu10Mg70Y20,AM,1
Cu10Mg80Y10,AM,1
Cu10Mg85Y5,AM,1
Cu15Mg70Y15,AM,1
Cu15Mg80Y5,AM,1
Cu20Mg50Y30,AM,1
Cu20Mg60Y20,AM,1
Cu20Mg70Y10,AM,1
Cu20Mg79Y1,AM,1
Cu25Mg60Y15,AM,1
Cu25Mg65Y10,AM,1
Cu25Mg70Y5,AM,1
Cu30Mg40Y30,AM,1
Cu30Mg50Y20,AM,1
Cu30Mg60Y10,AM,1
Cu30Mg69Y1,AM,1
Cu37Mg48Y15,AM,1
Cu40Mg30Y30,AM,1
Cu40Mg40Y20,AM,1
Cu40Mg55Y5,AM,1
Cu40Mg59Y1,AM,1
Cu1Mg79Y20,AC,0
Cu5Mg65Y30,AC,0
Cu5Mg75Y20,AC,0
Cu10Mg60Y30,AC,0
Cu15Mg84Y1,AC,0
Cu30Mg30Y40,AC,0
Cu40Mg20Y40,AC,0
Cu1Mg89Y10,CR,0
Cu5Mg90Y5,CR,0
Cu10Mg89Y1,CR,0
Cu25Mg65Y10,AM,1
Cu8Mg80Y12,AM,1
Cu16Mg60Y24,AM,1
Cu24Mg40Y36,AM,1
Cu32Mg20Y48,AM,1
Cu40Mg0Y60,AM,1
Cu5Mg85Y10,AM,1
Cu10Mg70Y20,AM,1
Cu10Mg75Y15,AM,1
Cu10Mg80Y10,AM,1
Cu10Mg80Y10,AM,1
Cu10Mg85Y5,AM,1
Cu15Mg75Y10,AM,1
Cu20Mg70Y10,AM,1
Cu25Mg65Y10,AM,1
Cu5Mg85Y10,AM,1
Cu5Mg87.5Y7.5,CR,0
Cu8Mg80Y12,AM,1
Cu24Mg40Y36,AM,1
Cu32Mg20Y48,AM,1
Cu40Mg0Y60,AM,1
Cu44Nb42Sn14,AM,1
Cu45Nb35Sn20,AM,1
Cu45Nb50Sn5,AM,1
Cu38.2Nb33Ti28.8,AM,1
Cu39.9Nb30Ti30.1,AM,1
Cu42.7Nb25Ti32.3,AM,1
Cu45.6Nb20Ti34.4,AM,1
Cu48.4Nb15Ti36.6,AM,1
Cu51.3Nb10Ti38.7,AM,1
Cu54.1Nb5Ti40.9,AM,1
Cu56.4Nb1Ti42.6,AM,1
Cu57Nb1Ti42,AM,1
Cu57Nb5Ti38,AM,1
Cu57Nb10Ti33,AM,1
Cu57Nb15Ti28,AM,1
Cu57Nb20Ti23,AM,1
Cu57Nb22Ti21,AM,1
Cu38.2Nb33Zr28.8,AM,1
Cu39.9Nb30Zr30.1,AM,1
Cu42.7Nb25Zr32.3,AM,1
Cu45.6Nb20Zr34.4,AM,1
Cu48.4Nb15Zr36.6,AM,1
Cu51.3Nb10Zr38.7,AM,1
Cu54.1Nb5Zr40.9,AM,1
Cu56.4Nb1Zr42.6,AM,1
Cu57Nb1Zr42,AM,1
Cu57Nb5Zr38,AM,1
Cu57Nb10Zr33,AM,1
Cu57Nb15Zr28,AM,1
Cu57Nb20Zr23,AM,1
Cu57Nb22Zr21,AM,1
Cu53.5Nb2.2Zr44.3,AM,1
Cu67Ni17P16,AM,1
Cu69Ni13P18,AM,1
Cu0Ni80P20,AM,1
Cu14.4Ni65.6P20,AM,1
Cu52.8Ni27.2P20,AM,1
Cu61.6Ni18.4P20,AM,1
Cu67Ni17P16,AM,1
Cu69Ni13P18,AM,1
Cu73Ni11P16,AM,1
Cu2Ni76P22,AM,1
Cu2Ni78P20,AM,1
Cu2Ni80P18,AM,1
Cu4Ni74P22,AM,1
Cu4Ni76P20,AM,1
Cu4Ni78P18,AM,1
Cu6Ni72P22,AM,1
Cu6Ni74P20,AM,1
Cu6Ni76P18,AM,1
Cu8Ni70P22,AM,1
Cu8Ni72P20,AM,1
Cu8Ni74P18,AM,1
Cu10Ni68P22,AM,1
Cu10Ni70P20,AM,1
Cu10Ni72P18,AM,1
Cu12Ni68P20,AM,1
Cu1Ni75P24,CR,0
Cu1Ni83P16,CR,0
Cu2Ni74P24,CR,0
Cu2Ni82P16,CR,0
Cu3Ni73P24,CR,0
Cu3Ni81P16,CR,0
Cu4Ni80P16,CR,0
Cu12Ni67P21,CR,0
Cu13Ni66P21,CR,0
Cu13Ni67P20,CR,0
Cu13Ni69P18,CR,0
Cu14Ni66P20,CR,0
Cu14Ni68P18,CR,0
Cu71Ni11P18,AM,1
Cu71Ni11P18,AM,1
Cu16Ni23Ti61,AM,1
Cu0Ni30Ti70,AM,1
Cu0Ni33Ti67,AM,1
Cu0Ni40Ti60,AM,1
Cu0Ni45Ti55,AM,1
Cu5Ni20Ti75,AM,1
Cu5Ni20Ti75,AM,1
Cu10Ni20Ti70,AM,1
Cu10Ni30Ti60,AM,1
Cu20Ni10Ti70,AM,1
Cu20Ni20Ti60,AM,1
Cu20Ni30Ti50,AM,1
Cu25Ni25Ti50,AM,1
Cu30Ni10Ti60,AM,1
Cu30Ni20Ti50,AM,1
Cu30Ni30Ti40,AM,1
Cu35Ni0Ti65,AM,1
Cu40Ni0Ti60,AM,1
Cu40Ni10Ti50,AM,1
Cu40Ni20Ti40,AM,1
Cu40Ni30Ti30,AM,1
Cu50Ni0Ti50,AM,1
Cu50Ni10Ti40,AM,1
Cu50Ni20Ti30,AM,1
Cu60Ni0Ti40,AM,1
Cu60Ni10Ti30,AM,1
Cu70Ni0Ti30,AM,1
Cu75Ni0Ti25,AM,1
Cu0Ni25Ti75,AC,0
Cu0Ni50Ti50,AC,0
Cu0Ni60Ti40,AC,0
Cu0Ni65Ti35,AC,0
Cu10Ni40Ti50,AC,0
Cu10Ni50Ti40,AC,0
Cu15Ni5Ti80,AC,0
Cu20Ni40Ti40,AC,0
Cu30Ni0Ti70,AC,0
Cu30Ni40Ti30,AC,0
Cu35Ni35Ti30,AC,0
Cu40Ni40Ti20,AC,0
Cu50Ni30Ti20,AC,0
Cu80Ni0Ti20,AC,0
Cu0Ni10Ti90,CR,0
Cu0Ni20Ti80,CR,0
Cu0Ni20Ti80,CR,0
Cu0Ni70Ti30,CR,0
Cu0Ni75Ti25,CR,0
Cu0Ni90Ti10,CR,0
Cu5Ni5Ti90,CR,0
Cu5Ni10Ti85,CR,0
Cu5Ni15Ti80,CR,0
Cu10Ni0Ti90,CR,0
Cu10Ni10Ti80,CR,0
Cu10Ni60Ti30,CR,0
Cu10Ni70Ti20,CR,0
Cu10Ni80Ti10,CR,0
Cu15Ni10Ti75,CR,0
Cu20Ni50Ti30,CR,0
Cu20Ni60Ti20,CR,0
Cu20Ni70Ti10,CR,0
Cu30Ni50Ti20,CR,0
Cu30Ni60Ti10,CR,0
Cu50Ni40Ti10,CR,0
Cu70Ni10Ti20,CR,0
Cu70Ni20Ti10,CR,0
Cu80Ni10Ti10,CR,0
Cu90Ni0Ti10,CR,0
Cu45Ni10Ti45,AM,1
Cu16Ni23Ti61,AM,1
Cu30Ni10Ti60,AM,1
Cu0Ni50Ti50,CR,0
Cu10Ni40Ti50,CR,0
Cu13Ni37Ti50,CR,0
Cu15Ni35Ti50,CR,0
Cu0Ni50Ti50,CR,0
Cu5Ni45Ti50,CR,0
Cu13Ni37Ti50,CR,0
Cu50Ni10Ti40,AM,1
Cu25Ni25Ti50,AM,1
Cu15Ni67Ti18,AM,1
Cu15Ni69Ti16,AM,1
Cu50Ni10Zr40,AM,1
Cu54Ni6Zr40,AM,1
Cu56Ni4Zr40,AM,1
Cu58Ni2Zr40,AM,1
Cu60Ni2Zr38,AM,1
Cu60Ni4Zr36,AM,1
Cu60Ni6Zr34,AM,1
Cu60Ni10Zr30,AM,1
Cu0Ni33Zr67,AM,1
Cu33Ni0.05Zr66.95,AM,1
Cu33Ni0.1Zr66.9,AM,1
Cu33Ni0.15Zr66.85,AM,1
Cu33Ni0.2Zr66.8,AM,1
Cu15Ni28.05Zr56.95,AM,1
Cu5Ni31.35Zr63.65,AM,1
Cu10Ni29.7Zr60.3,AM,1
Cu15Ni28.05Zr56.95,AM,1
Cu20Ni26.4Zr53.6,AM,1
Cu25Ni25Zr50,AM,1
Cu0Ni30Zr70,AM,1
Cu0Ni40Zr60,AM,1
Cu0Ni50Zr50,AM,1
Cu0Ni60Zr40,AM,1
Cu10Ni20Zr70,AM,1
Cu10Ni30Zr60,AM,1
Cu10Ni40Zr50,AM,1
Cu10Ni50Zr40,AM,1
Cu10Ni60Zr30,AM,1
Cu15Ni25Zr60,AM,1
Cu15Ni30Zr55,AM,1
Cu20Ni10Zr70,AM,1
Cu20Ni20Zr60,AM,1
Cu20Ni30Zr50,AM,1
Cu20Ni40Zr40,AM,1
Cu20Ni50Zr30,AM,1
Cu25Ni15Zr60,AM,1
Cu25Ni20Zr55,AM,1
Cu25Ni25Zr50,AM,1
Cu30Ni0Zr70,AM,1
Cu30Ni10Zr60,AM,1
Cu30Ni15Zr55,AM,1
Cu30Ni20Zr50,AM,1
Cu30Ni25Zr45,AM,1
Cu30Ni30Zr40,AM,1
Cu30Ni40Zr30,AM,1
Cu35Ni15Zr50,AM,1
Cu35Ni20Zr45,AM,1
Cu40Ni0Zr60,AM,1
Cu40Ni10Zr50,AM,1
Cu40Ni15Zr45,AM,1
Cu40Ni20Zr40,AM,1
Cu40Ni30Zr30,AM,1
Cu50Ni0Zr50,AM,1
Cu50Ni10Zr40,AM,1
Cu50Ni20Zr30,AM,1
Cu60Ni0Zr40,AM,1
Cu60Ni10Zr30,AM,1
Cu70Ni0Zr30,AM,1
Cu5Ni20Zr75,AC,0
Cu10Ni10Zr80,CR,0
Cu20Ni5Zr75,CR,0
Cu20Ni60Zr20,CR,0
Cu30Ni50Zr20,CR,0
Cu40Ni40Zr20,CR,0
Cu50Ni30Zr20,CR,0
Cu60Ni20Zr20,CR,0
Cu70Ni10Zr20,CR,0
Cu0P18Pd82,AM,1
Cu10P15Pd75,AM,1
Cu30P20Pd50,AM,1
Cu56P2Zr42,AM,1
Cu70Pb1Zn29,AM,1
Cu0Pd79Si21,AM,1
Cu0Pd80Si20,AM,1
Cu0Pd82Si18,AM,1
Cu0Pd84Si16,AM,1
Cu0Pd85Si15,AM,1
Cu3.5Pd80Si16.5,AM,1
Cu4.5Pd77.5Si18,AM,1
Cu6Pd77.5Si16.5,AM,1
Cu7Pd73Si20,AM,1
Cu7Pd76.5Si16.5,AM,1
Cu10Pd73.5Si16.5,AM,1
Cu11Pd69.5Si19.5,AM,1
Cu14.5Pd69Si16.5,AM,1
Cu19Pd64.5Si16.5,AM,1
Cu0Pd82.4Si17.6,AM,1
Cu2Pd80.750Si17.250,AM,1
Cu4Pd79.1Si16.9,AM,1
Cu5.7Pd73.8Si20.5,AM,1
Cu5.8Pd74.7Si19.5,AM,1
Cu5.9Pd75.6Si18.5,AM,1
Cu5.9Pd76.6Si17.5,AM,1
Cu6Pd77.5Si16.5,AM,1
Cu6Pd77.5Si16.5,AM,1
Cu6.1Pd78.4Si15.5,AM,1
Cu8Pd75.8Si16.2,AM,1
Cu10Pd74.2Si15.8,AM,1
Cu12Pd72.5Si15.5,AM,1
Cu14Pd70.9Si15.1,AM,1
Cu1.7Pd81.8Si16.5,AM,1
Cu4.2Pd79.3Si16.5,AM,1
Cu6.7Pd76.8Si16.5,AM,1
Cu10Pd73.5Si16.5,AM,1
Cu12.5Pd71Si16.5,AM,1
Cu15Pd68.5Si16.5,AM,1
Cu20.9Pd62.6Si16.5,AM,1
Cu26.7Pd56.8Si16.5,CR,0
Cu5.5Pd78.1Si16.4,AM,1
Cu6Pd77.5Si16.5,AM,1
Cu0Pd75Si25,AM,1
Cu0Pd80Si20,AM,1
Cu0Pd82.4Si17.6,AM,1
Cu5.7Pd73.8Si20.5,AM,1
Cu5.9Pd75.6Si18.5,AM,1
Cu6.1Pd78.4Si15.5,AM,1
Cu8Pd75.8Si16.2,AM,1
Cu14Pd70.8Si15.2,AM,1
Cu0Pd78Si22,AM,1
Cu0Pd80Si20,AM,1
Cu0Pd82Si18,AM,1
Cu0Pd83.5Si16.5,AM,1
Cu6Pd77.5Si16.5,AM,1
Cu7Pd76Si17,AM,1
Cu8Pd74Si18,AM,1
Cu9Pd75Si16,AM,1
Cu10Pd70Si20,AM,1
Cu10Pd73Si17,AM,1
Cu12Pd66Si22,AM,1
Cu12.5Pd70.5Si17,AM,1
Cu15Pd69Si16,AM,1
Cu6Pd77Si17,AM,1
Cu0Pd80Si20,AM,1
Cu0Pd81Si19,AM,1
Cu6Pd77.5Si16.5,AM,1
Cu5.2Pd80Si14.8,AM,1
Cu0Pd83.5Si16.5,AM,1
Cu4Pd79.5Si16.5,AM,1
Cu12.5Pd71Si16.5,AM,1
Cu16.5Pd67Si16.5,AM,1
Cu0Pd82Si18,AM,1
Cu6Pd77.5Si16.5,AM,1
Cu0Pd83.5Si16.5,AM,1
Cu3Pd80Si17,AM,1
Cu0Si15Zr85,AM,1
Cu5Si15Zr80,AM,1
Cu10Si15Zr75,AM,1
Cu15Si15Zr70,AM,1
Cu20Si15Zr65,AM,1
Cu39Ti17Zr44,AM,1
Cu39Ti21Zr40,AM,1
Cu40Ti30Zr30,AM,1
Cu44Ti10Zr46,AM,1
Cu44Ti16Zr40,AM,1
Cu45Ti20Zr35,AM,1
Cu45Ti25Zr30,AM,1
Cu47Ti35Zr18,AM,1
Cu50Ti0Zr50,AM,1
Cu50Ti15Zr35,AM,1
Cu50Ti30Zr20,AM,1
Cu54Ti11Zr35,AM,1
Cu55Ti20Zr25,AM,1
Cu55Ti25Zr20,AM,1
Cu56Ti0Zr44,AM,1
Cu60Ti25Zr15,AM,1
Cu60Ti40Zr0,AM,1
Cu62Ti0Zr38,AM,1
Cu65Ti0Zr35,AM,1
Cu65Ti20Zr15,AM,1
Cu70Ti0Zr30,AM,1
Cu31Ti41Zr28,AC,0
Cu34Ti44Zr22,AC,0
Cu46Ti0Zr54,AC,0
Cu66Ti34Zr0,AC,0
Cu75Ti8Zr17,AC,0
Cu20Ti80Zr0,CR,0
Cu28Ti0Zr72,CR,0
Cu30Ti70Zr0,CR,0
Cu33Ti0Zr67,CR,0
Cu35Ti65Zr0,CR,0
Cu75Ti0Zr25,CR,0
Cu75Ti25Zr0,CR,0
Cu80Ti0Zr20,CR,0
Cu85Ti15Zr0,CR,0
Cu95Ti0Zr5,CR,0
Cu50Ti50Zr0,AM,1
Cu60Ti25Zr15,AM,1
Cu50Ti17Zr33,AM,1
Cu50Ti25Zr25,AM,1
Cu50Ti33Zr17,AM,1
Cu30Ti30Zr40,AM,1
Cu30Ti40Zr30,AM,1
Cu30Ti50Zr20,AM,1
Cu40Ti10Zr50,AM,1
Cu40Ti20Zr40,AM,1
Cu40Ti30Zr30,AM,1
Cu40Ti40Zr20,AM,1
Cu40Ti50Zr10,AM,1
Cu50Ti0Zr50,AM,1
Cu50Ti10Zr40,AM,1
Cu50Ti20Zr30,AM,1
Cu50Ti30Zr20,AM,1
Cu50Ti40Zr10,AM,1
Cu60Ti10Zr30,AM,1
Cu60Ti20Zr20,AM,1
Cu60Ti30Zr10,AM,1
Cu30Ti10Zr60,AC,0
Cu30Ti20Zr50,AC,0
Cu30Ti60Zr10,AC,0
Cu40Ti0Zr60,AC,0
Cu45Ti50Zr5,AC,0
Cu60Ti0Zr40,AC,0
Cu60Ti40Zr0,AC,0
Cu20Ti40Zr40,CR,0
Cu25Ti50Zr25,CR,0
Cu30Ti0Zr70,CR,0
Cu50Ti50Zr0,CR,0
Cu70Ti10Zr20,CR,0
Cu70Ti20Zr10,CR,0
Cu70Ti30Zr0,CR,0
Dy0.3Fe89.7Zr10,AM,1
Dy88Fe2Zr10,AM,1
Dy84Fe6Zr10,CR,0
Fe10Ga18Gd72,AM,1
Fe88Gd2Zr10,AM,1
Fe89.7Gd0.3Zr10,AM,1
Fe84Gd6Zr10,CR,0
Fe89.910Ge0.090Zr10,AM,1
Fe89.946Ge0.054Zr10,AM,1
Fe89.964Ge0.036Zr10,AM,1
Fe89.982Ge0.018Zr10,AM,1
Fe90Ge0Zr10,AM,1
Fe46.2Hf18.2O35.6,AM,1
Fe50.2Hf13.7O36.1,AM,1
Fe51.5Hf12.2O36.3,AC,0
Fe54.9Hf11O34.1,AC,0
Fe48.9Hf9.5O41.6,CR,0
Fe88.4Hf2.1O9.5,CR,0
Fe50Hf10Ta40,AM,1
Fe50Hf20Ta30,AM,1
Fe50Hf30Ta20,AM,1
Fe50Hf40Ta10,AM,1
Fe50Hf50Ta0,AM,1
Fe63Hf37Ta0,AM,1
Fe64Hf8Ta28,AM,1
Fe65Hf4Ta31,AM,1
Fe70Hf13Ta17,AM,1
Fe72Hf19Ta9,AM,1
Fe76Hf22Ta2,AM,1
Fe24Hf0Zr76,AM,1
Fe24Hf7.6Zr68.4,AM,1
Fe24Hf15.2Zr60.8,AM,1
Fe24Hf22.8Zr53.2,AM,1
Fe24Hf34.2Zr41.8,AM,1
Fe28Ir2Zr70,AM,1
Fe84La6Zr10,AM,1
Fe88La2Zr10,AM,1
Fe89.7La0.3Zr10,AM,1
Fe68Mn15P17,AM,1
Fe71Mn12P17,AM,1
Fe74Mn9P17,AM,1
Fe86Mn4Zr10,AM,1
Fe88Mn2Zr10,AM,1
Fe90Mn0Zr10,AM,1
Fe82Mn8Zr10,AM,1
Fe86Mn4Zr10,AM,1
Fe90Mn0Zr10,AM,1
Fe74Mo9P17,AM,1
Fe76Mo7P17,AM,1
Fe0Ni80P20,AM,1
Fe1Ni79P20,AM,1
Fe3Ni77P20,AM,1
Fe5Ni75P20,AM,1
Fe10Ni70P20,AM,1
Fe20Ni60P20,AM,1
Fe0Ni80P20,AM,1
Fe10Ni70P20,AM,1
Fe15Ni65P20,AM,1
Fe20Ni60P20,AM,1
Fe25Ni55P20,AM,1
Fe30Ni50P20,AM,1
Fe35Ni45P20,AM,1
Fe40Ni40P20,AM,1
Fe60Ni20P20,AM,1
Fe80Ni0P20,AM,1
Fe40Ni40P20,AM,1
Fe16Ni64P20,AM,1
Fe9Ni81Zr10,AM,1
Fe18Ni72Zr10,AM,1
Fe36Ni54Zr10,AM,1
Fe54Ni36Zr10,AM,1
Fe63Ni27Zr10,AM,1
Fe72Ni18Zr10,AM,1
Fe81Ni9Zr10,AM,1
Fe90Ni0Zr10,AM,1
Fe0Ni33Zr67,AM,1
Fe33Ni0.05Zr66.95,AM,1
Fe33Ni0.1Zr66.9,AM,1
Fe33Ni0.15Zr66.85,AM,1
Fe33Ni0.2Zr66.8,AM,1
Fe15Ni28.050Zr56.950,AM,1
Fe5Ni31.350Zr63.650,AM,1
Fe10Ni29.7Zr60.3,AM,1
Fe15Ni28.050Zr56.950,AM,1
Fe20Ni26.4Zr53.6,AM,1
Fe25Ni24.750Zr50.250,AM,1
Fe30Ni23.1Zr46.9,AM,1
Fe76.5Ni13.5Zr10,AM,1
Fe0Ni33Zr67,AM,1
Fe3.3Ni29.7Zr67,AM,1
Fe6.6Ni26.4Zr67,AM,1
Fe9.9Ni23.1Zr67,AM,1
Fe13.2Ni19.8Zr67,AM,1
Fe16.5Ni16.5Zr67,AM,1
Fe20.2Ni12.8Zr67,AM,1
Fe23.1Ni9.9Zr67,AM,1
Fe29.7Ni3.3Zr67,AM,1
Fe33Ni0Zr67,AM,1
Fe72Ni18Zr10,AM,1
Fe13P20Pd67,AM,1
Fe23P20Pd57,AM,1
Fe32P20Pd48,AM,1
Fe44P20Pd36,AM,1
Fe13P20Pd67,AM,1
Fe80P10Si10,AM,1
Fe80P15Si5,AM,1
Fe80P18Si2,AM,1
Fe80P9.5Si10.5,AM,1
Fe80P10Si10,AM,1
Fe80P11Si9,AM,1
Fe80P12Si8,AM,1
Fe80P13Si7,AM,1
Fe80P14Si6,AM,1
Fe80P16Si4,AM,1
Fe80P17.5Si2.5,AM,1
Fe80P20Si0,AM,1
Fe74P17V9,AM,1
Fe76P17V7,AM,1
Fe1.7Pd81.8Si16.5,AM,1
Fe4.2Pd79.3Si16.5,AM,1
Fe6.7Pd76.8Si16.5,AM,1
Fe10Pd73.5Si16.5,AM,1
Fe12.5Pd71Si16.5,AM,1
Fe15Pd68.5Si16.5,CR,0
Fe0Pd80Si20,AM,1
Fe7Pd73Si20,AM,1
Fe1Pd79Si20,AM,1
Fe13Pd67Si20,AM,1
Fe5.1Pd78.1Si16.8,AM,1
Fe0Pd80Si20,AM,1
Fe7Pd73Si20,AM,1
